Time(5 mins),Day of Week,Probe speed ,Probe flow ,Sensor speed ,Sensor flow 
1/7/2019 8:40,1,41.7,474,51,615
1/7/2019 8:45,1,50.6,450,57.5,663
1/7/2019 8:50,1,55,450,62.2,606
1/7/2019 8:55,1,54.9,450,63.6,621
1/7/2019 9:00,1,50.7,433,49.8,553
1/7/2019 9:05,1,56.8,433,63.8,592
1/7/2019 9:10,1,64.2,433,65.1,583
1/7/2019 9:15,1,67.7,430,67.5,581
1/7/2019 9:20,1,68.7,430,66.1,592
1/7/2019 9:25,1,64.5,430,66.2,602
1/7/2019 9:30,1,62.9,426,67.3,586
1/7/2019 9:35,1,66.5,426,64.8,625
1/7/2019 9:40,1,64.1,426,66.8,562
1/7/2019 9:45,1,68.6,426,69.4,597
1/7/2019 9:50,1,70.8,426,72.4,474
1/7/2019 9:55,1,68.8,426,71.1,458
1/7/2019 10:00,1,68.8,426,73.1,461
1/7/2019 10:05,1,69,426,70.6,477
1/7/2019 10:10,1,68.2,426,71.5,457
1/7/2019 10:15,1,70.3,433,69.9,515
1/7/2019 10:20,1,70.2,433,70.5,502
1/7/2019 10:25,1,69.2,433,72,467
1/7/2019 10:30,1,68.5,440,71.4,469
1/7/2019 10:35,1,72.2,440,72.7,437
1/7/2019 10:40,1,70.1,440,71.1,465
1/7/2019 10:45,1,69.6,450,72,478
1/7/2019 10:50,1,69,450,71.2,452
1/7/2019 10:55,1,70.5,450,71.6,479
1/7/2019 11:00,1,71.9,460,72.9,439
1/7/2019 11:05,1,69.1,460,72,448
1/7/2019 11:10,1,70.1,460,71.1,495
1/7/2019 11:15,1,71,464,72.3,383
1/7/2019 11:20,1,67.8,464,72.8,361
1/7/2019 11:25,1,68,464,72,355
1/7/2019 11:30,1,70.4,467,73.8,402
1/7/2019 11:35,1,71.4,467,71.7,532
1/7/2019 11:40,1,68.3,467,68.8,642
1/7/2019 11:45,1,68.5,471,67.6,663
1/7/2019 11:50,1,66.8,471,72,532
1/7/2019 11:55,1,67.2,471,72.3,506
1/7/2019 12:00,1,71,474,72.7,480
1/7/2019 12:05,1,67.3,474,72,472
1/7/2019 12:10,1,70.1,474,71.6,510
1/7/2019 12:15,1,69.1,477,73.3,519
1/7/2019 12:20,1,70.8,477,72,526
1/7/2019 12:25,1,68.2,477,72.1,513
1/7/2019 12:30,1,68.5,481,71.9,455
1/7/2019 12:35,1,66,481,70.5,519
1/7/2019 12:40,1,67.4,481,67.9,505
1/7/2019 12:45,1,63.1,484,67.5,492
1/7/2019 12:50,1,62.8,484,67.3,475
1/7/2019 12:55,1,66.3,484,66.9,474
1/7/2019 13:00,1,63.4,488,68.2,450
1/7/2019 13:05,1,66.6,488,67.4,501
1/7/2019 13:10,1,67.7,488,67.7,494
1/7/2019 13:15,1,67.7,498,68.9,481
1/7/2019 13:20,1,65.8,498,70,499
1/7/2019 13:25,1,66.4,498,68.4,440
1/7/2019 13:30,1,66.5,511,66.7,472
1/7/2019 13:35,1,66.2,511,64.6,458
1/7/2019 13:40,1,58,511,62.6,554
1/7/2019 13:45,1,63.4,525,66,476
1/7/2019 13:50,1,64.9,525,65.1,500
1/7/2019 13:55,1,64,525,63,462
1/7/2019 14:00,1,64,539,60.6,510
1/7/2019 14:05,1,62.9,539,64.5,518
1/7/2019 14:10,1,67,539,64.5,522
1/7/2019 14:15,1,65.3,563,65.9,492
1/7/2019 14:20,1,61.8,563,66.7,496
1/7/2019 14:25,1,66,563,66.2,483
1/7/2019 14:30,1,67.2,580,66.4,505
1/7/2019 14:35,1,65,580,67.2,508
1/7/2019 14:40,1,69,580,67.1,491
1/7/2019 14:45,1,62.7,600,60.2,568
1/7/2019 14:50,1,59.5,600,63.9,536
1/7/2019 14:55,1,66.7,600,65.8,513
1/7/2019 15:00,1,65.4,620,66.7,537
1/7/2019 15:05,1,65.7,620,65.1,562
1/7/2019 15:10,1,61.6,620,64.2,602
1/7/2019 15:15,1,66.4,631,66.4,564
1/7/2019 15:20,1,67.2,631,67.6,537
1/7/2019 15:25,1,67.3,631,66.9,573
1/7/2019 15:30,1,69.5,638,67.8,571
1/7/2019 15:35,1,64.6,638,67.1,558
1/7/2019 15:40,1,64.4,638,65.1,640
1/7/2019 15:45,1,65.7,648,66.4,608
1/7/2019 15:50,1,67.7,648,63.9,608
1/7/2019 15:55,1,64.9,648,60.7,640
1/7/2019 16:00,1,62.8,658,67.3,590
1/7/2019 16:05,1,70,658,65.9,579
1/7/2019 16:10,1,67.1,658,65.9,638
1/7/2019 16:15,1,66,655,64.4,655
1/7/2019 16:20,1,62.3,655,63.5,643
1/7/2019 16:25,1,62.8,655,62.6,606
1/7/2019 16:30,1,62,655,61.9,601
1/7/2019 16:35,1,65.3,655,65.2,531
1/7/2019 16:40,1,64.3,655,63.2,666
1/7/2019 16:45,1,65.2,651,62.2,682
1/7/2019 16:50,1,62.6,651,66.3,604
1/7/2019 16:55,1,65.5,651,66.1,631
1/7/2019 17:00,1,69.2,651,67.8,622
1/7/2019 17:05,1,64.4,651,66.3,607
1/7/2019 17:10,1,66.2,651,65.4,650
1/7/2019 17:15,1,66.5,617,65.7,649
1/7/2019 17:20,1,63.1,617,64.6,676
1/7/2019 17:25,1,62.9,617,64.9,603
1/7/2019 17:30,1,62.1,593,64.2,592
1/7/2019 17:35,1,59.8,593,63.2,579
1/7/2019 17:40,1,63.6,593,62.9,594
1/7/2019 17:45,1,62.4,569,64,569
1/7/2019 17:50,1,63.6,569,63.9,553
1/7/2019 17:55,1,66.4,569,65.5,515
1/7/2019 18:00,1,68.4,549,65.9,532
1/7/2019 18:05,1,66.7,549,67.3,488
1/7/2019 18:10,1,65.1,549,65.9,592
1/7/2019 18:15,1,65.9,508,66.9,547
1/7/2019 18:20,1,66,508,67.3,515
1/7/2019 18:25,1,69.5,508,66.3,531
1/7/2019 18:30,1,66.9,471,67.1,526
1/7/2019 18:35,1,68.6,471,68.5,494
1/7/2019 18:40,1,70.1,471,67.5,485
1/7/2019 18:45,1,75.5,436,69.7,445
1/7/2019 18:50,1,67,436,69.7,377
1/7/2019 18:55,1,67.4,436,69.1,407
1/7/2019 19:00,1,67.2,402,69.5,325
1/7/2019 19:05,1,68.1,402,70.6,378
1/7/2019 19:10,1,68.4,402,70.6,401
1/7/2019 19:15,1,69.9,378,70.1,332
1/7/2019 19:20,1,69.9,378,71.7,341
1/7/2019 19:25,1,70.1,378,72.1,287
1/7/2019 19:30,1,70,358,70.5,350
1/7/2019 19:35,1,65.6,358,70.4,279
1/7/2019 19:40,1,69.4,358,72.3,278
1/7/2019 19:45,1,72.9,338,71.6,296
1/7/2019 19:50,1,71.2,338,71.5,272
1/7/2019 19:55,1,68.1,338,71.3,267
1/7/2019 20:00,1,66.5,317,72.4,251
1/7/2019 20:05,1,68,317,70.5,310
1/7/2019 20:10,1,65.6,317,71,310
1/7/2019 20:15,1,62.7,310,73.1,282
1/7/2019 20:20,1,68.7,310,71.9,301
1/7/2019 20:25,1,69.1,310,71.8,250
1/7/2019 20:30,1,63.8,307,71.9,222
1/7/2019 20:35,1,72.8,307,72,241
1/7/2019 20:40,1,73.9,307,71.4,261
1/7/2019 20:45,1,73.9,300,72.6,232
1/7/2019 20:50,1,69.2,300,71.9,236
1/7/2019 20:55,1,68.9,300,70.8,214
1/7/2019 21:00,1,69.7,297,72.3,195
1/7/2019 21:05,1,73.5,297,72.2,255
1/7/2019 21:10,1,73,297,71.8,212
1/7/2019 21:15,1,79.5,283,71.7,272
1/7/2019 21:20,1,74.1,283,70.3,251
1/7/2019 21:25,1,70.4,283,70.4,198
1/7/2019 21:30,1,70.4,273,72.9,199
1/7/2019 21:35,1,72.5,273,71.6,197
1/7/2019 21:40,1,72.5,273,72.1,215
1/7/2019 21:45,1,69.7,259,69.8,180
1/7/2019 21:50,1,65,259,73.1,206
1/7/2019 21:55,1,69.4,259,72.6,164
1/7/2019 22:00,1,74.6,249,69.8,192
1/7/2019 22:05,1,62.6,249,72.2,203
1/7/2019 22:10,1,63.5,249,73,201
1/7/2019 22:15,1,67.4,232,72.8,203
1/7/2019 22:20,1,76.8,232,72.2,206
1/7/2019 22:25,1,78.7,232,72,159
1/7/2019 22:30,1,59.6,211,72.5,141
1/7/2019 22:35,1,59.6,211,73,154
1/7/2019 22:40,1,59.6,211,71.3,141
1/7/2019 22:45,1,59.8,198,73.1,119
1/7/2019 22:50,1,63.5,198,72.8,110
1/7/2019 22:55,1,64,198,72.9,100
1/7/2019 23:00,1,67.9,184,70.6,106
1/7/2019 23:05,1,66.8,184,72,102
1/7/2019 23:10,1,67,184,70,125
1/7/2019 23:15,1,65.2,154,73.9,93
1/7/2019 23:20,1,63.1,154,71,84
1/7/2019 23:25,1,63.1,154,71.3,85
1/7/2019 23:30,1,67.6,130,72.8,87
1/7/2019 23:35,1,71.3,130,73.4,71
1/7/2019 23:40,1,74,130,72.3,79
1/7/2019 23:45,1,71.6,109,72.9,70
1/7/2019 23:50,1,69.7,109,73.6,69
1/7/2019 23:55,1,69.3,109,74,70
1/8/2019 0:00,2,59.4,92,72.9,60
1/8/2019 0:05,2,65.3,92,73,52
1/8/2019 0:10,2,65.3,92,72.2,56
1/8/2019 0:15,2,64.3,82,70.8,43
1/8/2019 0:20,2,64.3,82,73.1,37
1/8/2019 0:25,2,65.2,82,70.4,54
1/8/2019 0:30,2,70.2,72,71.7,48
1/8/2019 0:35,2,70.1,72,68.2,46
1/8/2019 0:40,2,70.1,72,71.6,50
1/8/2019 0:45,2,70,62,73.7,29
1/8/2019 0:50,2,70,62,72.9,38
1/8/2019 0:55,2,70,62,71.5,40
1/8/2019 1:00,2,69.6,55,69.5,41
1/8/2019 1:05,2,69.6,55,70.2,29
1/8/2019 1:10,2,69.6,55,70.3,29
1/8/2019 1:15,2,69.6,51,73.8,35
1/8/2019 1:20,2,69.6,51,70.4,32
1/8/2019 1:25,2,69.6,51,69,30
1/8/2019 1:30,2,69.6,48,68.5,18
1/8/2019 1:35,2,70.5,48,69.1,30
1/8/2019 1:40,2,72,48,69.5,38
1/8/2019 1:45,2,71.7,44,70.7,30
1/8/2019 1:50,2,74.6,44,69.7,29
1/8/2019 1:55,2,74.6,44,71.2,44
1/8/2019 2:00,2,69.9,41,70,39
1/8/2019 2:05,2,65.3,41,71,42
1/8/2019 2:10,2,65.3,41,70.3,39
1/8/2019 2:15,2,65.9,38,71.2,37
1/8/2019 2:20,2,66.7,38,70.5,41
1/8/2019 2:25,2,66.7,38,71.5,28
1/8/2019 2:30,2,68.6,34,71.5,17
1/8/2019 2:35,2,72,34,72.8,23
1/8/2019 2:40,2,78.4,34,70.1,39
1/8/2019 2:45,2,77.7,34,73.6,47
1/8/2019 2:50,2,77.5,34,73.1,28
1/8/2019 2:55,2,77.5,34,68.5,15
1/8/2019 3:00,2,77.4,31,71.4,31
1/8/2019 3:05,2,74.8,31,74.6,29
1/8/2019 3:10,2,69.1,31,70.9,34
1/8/2019 3:15,2,68.3,34,73.3,36
1/8/2019 3:20,2,68.3,34,69.1,29
1/8/2019 3:25,2,68.3,34,72.4,44
1/8/2019 3:30,2,65.8,38,71.8,42
1/8/2019 3:35,2,72.2,38,71.6,41
1/8/2019 3:40,2,73.9,38,70.1,51
1/8/2019 3:45,2,68,41,73.3,56
1/8/2019 3:50,2,67.2,41,72.2,57
1/8/2019 3:55,2,67.2,41,71.5,61
1/8/2019 4:00,2,68.3,44,74.2,29
1/8/2019 4:05,2,70.8,44,73.1,64
1/8/2019 4:10,2,69.8,44,70.9,65
1/8/2019 4:15,2,71.6,55,72.9,76
1/8/2019 4:20,2,70.8,55,72.6,74
1/8/2019 4:25,2,69.5,55,71.8,80
1/8/2019 4:30,2,71.7,72,71.9,97
1/8/2019 4:35,2,71.8,72,72.5,106
1/8/2019 4:40,2,71.8,72,73.9,119
1/8/2019 4:45,2,71.8,96,73.1,108
1/8/2019 4:50,2,71.8,96,71.6,104
1/8/2019 4:55,2,71.8,96,72.9,119
1/8/2019 5:00,2,70.8,123,72.5,183
1/8/2019 5:05,2,74,123,73.5,165
1/8/2019 5:10,2,72.2,123,72,199
1/8/2019 5:15,2,70.7,160,72.6,204
1/8/2019 5:20,2,68.7,160,72.5,252
1/8/2019 5:25,2,73.2,160,73.2,257
1/8/2019 5:30,2,70.8,215,72.7,306
1/8/2019 5:35,2,70.1,215,72.7,325
1/8/2019 5:40,2,75.3,215,72.5,371
1/8/2019 5:45,2,71.7,283,73.1,390
1/8/2019 5:50,2,69.2,283,72.6,405
1/8/2019 5:55,2,73.3,283,72.6,382
1/8/2019 6:00,2,71.4,375,72.1,392
1/8/2019 6:05,2,71,375,71.6,459
1/8/2019 6:10,2,72,375,71,505
1/8/2019 6:15,2,69.7,419,67.6,573
1/8/2019 6:20,2,68.3,419,68.5,607
1/8/2019 6:25,2,68.9,419,67,702
1/8/2019 6:30,2,65.3,460,66.9,683
1/8/2019 6:35,2,64.1,460,65.7,683
1/8/2019 6:40,2,53.7,460,56.4,690
1/8/2019 6:45,2,45.5,505,42.7,565
1/8/2019 6:50,2,30.9,505,28.5,472
1/8/2019 6:55,2,28.1,505,30.7,516
1/8/2019 7:00,2,34.6,559,49.4,602
1/8/2019 7:05,2,29.4,559,31.7,524
1/8/2019 7:10,2,32.4,559,30.6,527
1/8/2019 7:15,2,35.3,549,53.6,661
1/8/2019 7:20,2,38.2,549,33.9,546
1/8/2019 7:25,2,18.6,549,18.2,402
1/8/2019 7:30,2,21.5,539,18.8,422
1/8/2019 7:35,2,12.4,539,13.7,335
1/8/2019 7:40,2,12.7,539,22.1,462
1/8/2019 7:45,2,18.5,528,30.9,595
1/8/2019 7:50,2,30.7,528,27.9,501
1/8/2019 7:55,2,30.2,528,25.9,489
1/8/2019 8:00,2,18.8,518,23.7,463
1/8/2019 8:05,2,26.5,518,34.6,587
1/8/2019 8:10,2,28.5,518,25.8,494
1/8/2019 8:15,2,26.2,494,26.5,498
1/8/2019 8:20,2,19.6,494,24.9,483
1/8/2019 8:25,2,21.4,494,27.6,499
1/8/2019 8:30,2,26.3,474,27.9,536
1/8/2019 8:35,2,29.7,474,28.6,514
1/8/2019 8:40,2,37.9,474,53.5,599
1/8/2019 8:45,2,42.5,450,45.2,565
1/8/2019 8:50,2,42,450,55.7,630
1/8/2019 8:55,2,49.8,450,62.8,639
1/8/2019 9:00,2,51.3,433,39.3,569
1/8/2019 9:05,2,39.8,433,54.7,593
1/8/2019 9:10,2,36.4,433,40.3,562
1/8/2019 9:15,2,31,430,29.5,452
1/8/2019 9:20,2,40.1,430,38.1,579
1/8/2019 9:25,2,42.4,430,49.3,575
1/8/2019 9:30,2,46.2,426,52.9,567
1/8/2019 9:35,2,41.3,426,55,548
1/8/2019 9:40,2,43.6,426,47.4,594
1/8/2019 9:45,2,49.2,426,58.1,596
1/8/2019 9:50,2,49.9,426,63.3,616
1/8/2019 9:55,2,50,426,51.7,564
1/8/2019 10:00,2,47.2,426,60.7,550
1/8/2019 10:05,2,61.9,426,63.9,598
1/8/2019 10:10,2,64.9,426,71,543
1/8/2019 10:15,2,68.7,433,71.5,495
1/8/2019 10:20,2,66.6,433,70.4,497
1/8/2019 10:25,2,68.2,433,71.9,533
1/8/2019 10:30,2,71.2,440,71.3,531
1/8/2019 10:35,2,65.1,440,70.8,550
1/8/2019 10:40,2,69.2,440,71.3,499
1/8/2019 10:45,2,73.3,450,71.2,571
1/8/2019 10:50,2,69.3,450,72.2,521
1/8/2019 10:55,2,67.5,450,72.9,513
1/8/2019 11:00,2,71.1,460,71.9,437
1/8/2019 11:05,2,70,460,71.8,534
1/8/2019 11:10,2,76.2,460,71.8,544
1/8/2019 11:15,2,70.1,464,72.3,496
1/8/2019 11:20,2,69.3,464,72.4,499
1/8/2019 11:25,2,69.9,464,70.6,568
1/8/2019 11:30,2,70.6,467,71.2,539
1/8/2019 11:35,2,72.6,467,71.6,508
1/8/2019 11:40,2,68.2,467,71.9,588
1/8/2019 11:45,2,71,471,70.5,572
1/8/2019 11:50,2,73.7,471,71.7,540
1/8/2019 11:55,2,70.7,471,71.8,468
1/8/2019 12:00,2,71.5,474,70.4,558
1/8/2019 12:05,2,69.3,474,70.6,558
1/8/2019 12:10,2,70.6,474,72.2,506
1/8/2019 12:15,2,69.7,477,71.5,505
1/8/2019 12:20,2,73.4,477,72.1,519
1/8/2019 12:25,2,71.9,477,70.1,504
1/8/2019 12:30,2,70.3,481,71.1,502
1/8/2019 12:35,2,68.4,481,69.1,556
1/8/2019 12:40,2,68.1,481,70.2,582
1/8/2019 12:45,2,69,484,71.2,537
1/8/2019 12:50,2,71.6,484,71.2,527
1/8/2019 12:55,2,69.8,484,70.2,547
1/8/2019 13:00,2,70.8,488,72,454
1/8/2019 13:05,2,72.9,488,70,530
1/8/2019 13:10,2,68.6,488,69.9,532
1/8/2019 13:15,2,67.5,498,70.8,527
1/8/2019 13:20,2,67.3,498,71,537
1/8/2019 13:25,2,69.4,498,69.9,541
1/8/2019 13:30,2,70.7,511,71.2,527
1/8/2019 13:35,2,68.5,511,70.5,570
1/8/2019 13:40,2,67.1,511,71.4,503
1/8/2019 13:45,2,71,525,70.6,549
1/8/2019 13:50,2,70,525,71,497
1/8/2019 13:55,2,69.9,525,72.1,452
1/8/2019 14:00,2,68.2,539,71.5,436
1/8/2019 14:05,2,69.8,539,70.9,540
1/8/2019 14:10,2,66.2,539,71.5,557
1/8/2019 14:15,2,67.4,563,71,517
1/8/2019 14:20,2,68.7,563,71.4,546
1/8/2019 14:25,2,65.6,563,70.7,543
1/8/2019 14:30,2,68.7,580,70.9,577
1/8/2019 14:35,2,68.7,580,70.5,553
1/8/2019 14:40,2,67.5,580,67.7,633
1/8/2019 14:45,2,67.4,600,67.7,603
1/8/2019 14:50,2,69.2,600,65.7,572
1/8/2019 14:55,2,66.4,600,67.6,604
1/8/2019 15:00,2,68.2,620,70.1,588
1/8/2019 15:05,2,70.6,620,70.6,578
1/8/2019 15:10,2,67.5,620,68.5,654
1/8/2019 15:15,2,62.9,631,67.9,585
1/8/2019 15:20,2,67.7,631,67.7,694
1/8/2019 15:25,2,67.3,631,69.7,642
1/8/2019 15:30,2,67.6,638,68.9,640
1/8/2019 15:35,2,69.1,638,68.9,568
1/8/2019 15:40,2,69.3,638,67.4,671
1/8/2019 15:45,2,67,648,64.2,720
1/8/2019 15:50,2,68.7,648,66.8,678
1/8/2019 15:55,2,62.9,648,66.8,657
1/8/2019 16:00,2,64.8,658,67,663
1/8/2019 16:05,2,66.3,658,65.7,650
1/8/2019 16:10,2,65.9,658,66.8,669
1/8/2019 16:15,2,67.5,655,66,696
1/8/2019 16:20,2,67.8,655,65.1,707
1/8/2019 16:25,2,67.9,655,65.2,706
1/8/2019 16:30,2,67,655,64.6,671
1/8/2019 16:35,2,58.9,655,66.4,658
1/8/2019 16:40,2,65,655,65.9,689
1/8/2019 16:45,2,63.4,651,64.8,679
1/8/2019 16:50,2,70.1,651,64.8,673
1/8/2019 16:55,2,68,651,66.7,613
1/8/2019 17:00,2,66.6,651,66.5,668
1/8/2019 17:05,2,69.7,651,67.1,662
1/8/2019 17:10,2,69.2,651,66.2,687
1/8/2019 17:15,2,65.7,617,64.6,759
1/8/2019 17:20,2,60.2,617,59.2,668
1/8/2019 17:25,2,41.6,617,38.6,581
1/8/2019 17:30,2,30.3,593,23.4,466
1/8/2019 17:35,2,22.6,593,26.9,473
1/8/2019 17:40,2,15.3,593,16.4,343
1/8/2019 17:45,2,24.6,569,21.1,464
1/8/2019 17:50,2,21.8,569,20.3,436
1/8/2019 17:55,2,12.7,569,17.5,371
1/8/2019 18:00,2,13.3,549,17.6,405
1/8/2019 18:05,2,16.5,549,21.1,468
1/8/2019 18:10,2,19.7,549,22.7,488
1/8/2019 18:15,2,18.9,508,19.1,381
1/8/2019 18:20,2,16.6,508,21,401
1/8/2019 18:25,2,20.4,508,34.1,531
1/8/2019 18:30,2,26.1,471,30,531
1/8/2019 18:35,2,30.7,471,34.6,525
1/8/2019 18:40,2,32.8,471,37.9,549
1/8/2019 18:45,2,49.2,436,66.5,485
1/8/2019 18:50,2,59.4,436,72.5,448
1/8/2019 18:55,2,69.4,436,71.2,441
1/8/2019 19:00,2,71.6,402,72.2,360
1/8/2019 19:05,2,70.5,402,71,479
1/8/2019 19:10,2,72.9,402,71.1,458
1/8/2019 19:15,2,70.9,378,71.8,382
1/8/2019 19:20,2,65.8,378,71.6,387
1/8/2019 19:25,2,68.9,378,71.3,363
1/8/2019 19:30,2,68.3,358,71.8,364
1/8/2019 19:35,2,67.7,358,71,346
1/8/2019 19:40,2,75.3,358,71.7,369
1/8/2019 19:45,2,73.6,338,71.1,321
1/8/2019 19:50,2,69.6,338,71.3,307
1/8/2019 19:55,2,67.8,338,71.8,285
1/8/2019 20:00,2,70,317,72.4,320
1/8/2019 20:05,2,66.5,317,71.8,327
1/8/2019 20:10,2,64.3,317,71.6,358
1/8/2019 20:15,2,69.9,310,72.1,326
1/8/2019 20:20,2,73.8,310,72.4,289
1/8/2019 20:25,2,66.6,310,71.5,305
1/8/2019 20:30,2,72.6,307,72.7,271
1/8/2019 20:35,2,74.2,307,72.7,318
1/8/2019 20:40,2,68.8,307,72.5,314
1/8/2019 20:45,2,68.8,300,73,275
1/8/2019 20:50,2,71.1,300,72.7,322
1/8/2019 20:55,2,72.5,300,73.4,242
1/8/2019 21:00,2,72.9,297,71.3,299
1/8/2019 21:05,2,70.1,297,71.6,323
1/8/2019 21:10,2,66.6,297,73.8,295
1/8/2019 21:15,2,69.7,283,72.4,309
1/8/2019 21:20,2,77,283,71.7,264
1/8/2019 21:25,2,72.8,283,72.1,259
1/8/2019 21:30,2,72.8,273,73,268
1/8/2019 21:35,2,69.8,273,73.7,230
1/8/2019 21:40,2,67.8,273,73.4,225
1/8/2019 21:45,2,71.1,259,72.7,232
1/8/2019 21:50,2,72.4,259,74.9,220
1/8/2019 21:55,2,70.2,259,73.6,194
1/8/2019 22:00,2,72.9,249,72.2,205
1/8/2019 22:05,2,73.1,249,73.4,217
1/8/2019 22:10,2,75.3,249,72.8,207
1/8/2019 22:15,2,69.6,232,72.6,197
1/8/2019 22:20,2,66.4,232,72.8,194
1/8/2019 22:25,2,58.4,232,73,157
1/8/2019 22:30,2,67,211,73.9,187
1/8/2019 22:35,2,73,211,72.8,145
1/8/2019 22:40,2,72.5,211,71.6,130
1/8/2019 22:45,2,71.8,198,74.2,137
1/8/2019 22:50,2,70.4,198,71.2,134
1/8/2019 22:55,2,70,198,72.8,125
1/8/2019 23:00,2,72.6,184,73.1,110
