Time(5 mins),Day of Week,Probe speed ,Probe flow ,Sensor speed ,Sensor flow 
1/7/2019 23:10,1,67.2,167,70.5,106
1/7/2019 23:15,1,63.3,139,70.4,89
1/7/2019 23:20,1,63.3,139,70.8,90
1/7/2019 23:25,1,63.2,139,70.3,78
1/7/2019 23:30,1,63,118,71.9,72
1/7/2019 23:35,1,63,118,71.6,70
1/7/2019 23:40,1,63.6,118,71,76
1/7/2019 23:45,1,69.4,99,69.3,84
1/7/2019 23:50,1,71.1,99,72.8,64
1/7/2019 23:55,1,68.1,99,72.4,68
1/8/2019 0:00,2,62.8,84,71.1,57
1/8/2019 0:05,2,65,84,72.5,46
1/8/2019 0:10,2,65,84,71.6,53
1/8/2019 0:15,2,60.4,74,70,34
1/8/2019 0:20,2,60.5,74,70.4,38
1/8/2019 0:25,2,63,74,71.2,41
1/8/2019 0:30,2,70.4,65,69.3,48
1/8/2019 0:35,2,70.3,65,70.3,46
1/8/2019 0:40,2,70.3,65,70.3,41
1/8/2019 0:45,2,70.2,56,69.7,33
1/8/2019 0:50,2,70.2,56,71.7,31
1/8/2019 0:55,2,69.9,56,69.2,35
1/8/2019 1:00,2,69.6,50,68.1,41
1/8/2019 1:05,2,69.6,50,71.2,22
1/8/2019 1:10,2,69.6,50,70.4,24
1/8/2019 1:15,2,69.6,47,72.1,38
1/8/2019 1:20,2,69.6,47,70.7,29
1/8/2019 1:25,2,69.6,47,69.7,26
1/8/2019 1:30,2,69.6,43,71.9,21
1/8/2019 1:35,2,70.4,43,69.9,25
1/8/2019 1:40,2,71.2,43,69.8,32
1/8/2019 1:45,2,71.7,40,69,24
1/8/2019 1:50,2,73.9,40,68.7,35
1/8/2019 1:55,2,73.9,40,70,35
1/8/2019 2:00,2,64.8,37,68.1,32
1/8/2019 2:05,2,62.8,37,69.6,46
1/8/2019 2:10,2,63.1,37,69.6,30
1/8/2019 2:15,2,64.3,34,67.9,36
1/8/2019 2:20,2,65.1,34,71.1,41
1/8/2019 2:25,2,65.1,34,70.4,27
1/8/2019 2:30,2,69.6,31,70.2,17
1/8/2019 2:35,2,76.2,31,69.1,27
1/8/2019 2:40,2,79.3,31,65.6,37
1/8/2019 2:45,2,78.6,31,68.6,46
1/8/2019 2:50,2,78.5,31,71.4,32
1/8/2019 2:55,2,78.5,31,66.9,15
1/8/2019 3:00,2,78.2,28,71.1,36
1/8/2019 3:05,2,72.9,28,71.3,27
1/8/2019 3:10,2,69.5,28,68.2,36
1/8/2019 3:15,2,69,31,70.1,36
1/8/2019 3:20,2,69,31,68.1,25
1/8/2019 3:25,2,69,31,69.6,46
1/8/2019 3:30,2,69,34,69.8,38
1/8/2019 3:35,2,69,34,72.2,39
1/8/2019 3:40,2,69.4,34,71.3,52
1/8/2019 3:45,2,65.7,37,71.9,58
1/8/2019 3:50,2,62.8,37,71.4,54
1/8/2019 3:55,2,63.1,37,70.7,56
1/8/2019 4:00,2,67.8,40,70.9,31
1/8/2019 4:05,2,70.9,40,71.9,65
1/8/2019 4:10,2,72,40,70.3,59
1/8/2019 4:15,2,72.9,50,71.3,79
1/8/2019 4:20,2,70.8,50,71.7,66
1/8/2019 4:25,2,69.5,50,71.5,79
1/8/2019 4:30,2,72,65,70.8,100
1/8/2019 4:35,2,72.6,65,71.4,101
1/8/2019 4:40,2,72.6,65,72.8,119
1/8/2019 4:45,2,72.6,87,70.7,108
1/8/2019 4:50,2,72.6,87,72.3,121
1/8/2019 4:55,2,71.7,87,72.3,111
1/8/2019 5:00,2,70.9,112,71.8,168
1/8/2019 5:05,2,72.9,112,72.4,155
1/8/2019 5:10,2,72.8,112,71,192
1/8/2019 5:15,2,69.6,146,72.7,213
1/8/2019 5:20,2,68.6,146,72.4,228
1/8/2019 5:25,2,73.1,146,71.8,223
1/8/2019 5:30,2,70.4,195,72,284
1/8/2019 5:35,2,74.3,195,72.2,312
1/8/2019 5:40,2,73.3,195,72.3,370
1/8/2019 5:45,2,71.5,257,72.4,368
1/8/2019 5:50,2,70.7,257,71.3,382
1/8/2019 5:55,2,72.1,257,71.9,416
1/8/2019 6:00,2,70.6,341,71.9,416
1/8/2019 6:05,2,69.5,341,71.4,438
1/8/2019 6:10,2,71.8,341,70.2,481
1/8/2019 6:15,2,69.6,381,68.9,590
1/8/2019 6:20,2,66.9,381,67.7,597
1/8/2019 6:25,2,69.1,381,66.9,681
1/8/2019 6:30,2,66.8,418,66.6,660
1/8/2019 6:35,2,66.2,418,62.9,655
1/8/2019 6:40,2,60,418,58.9,716
1/8/2019 6:45,2,52.6,458,43.9,620
1/8/2019 6:50,2,26.4,458,27.4,523
1/8/2019 6:55,2,29.4,458,26.7,472
1/8/2019 7:00,2,24.4,508,32.8,545
1/8/2019 7:05,2,27.1,508,37.7,610
1/8/2019 7:10,2,25.6,508,22.7,468
1/8/2019 7:15,2,26.5,498,25.4,517
1/8/2019 7:20,2,32.2,498,35.7,628
1/8/2019 7:25,2,30.4,498,26.7,499
1/8/2019 7:30,2,12.5,489,16.8,409
1/8/2019 7:35,2,11.7,489,12.9,355
1/8/2019 7:40,2,9.2,489,12.9,321
1/8/2019 7:45,2,10,480,15.8,318
1/8/2019 7:50,2,21.8,480,31,528
1/8/2019 7:55,2,26,480,26.7,488
1/8/2019 8:00,2,20.5,471,19.2,407
1/8/2019 8:05,2,16.6,471,20.1,409
1/8/2019 8:10,2,22.4,471,30.9,580
1/8/2019 8:15,2,26,449,25.6,490
1/8/2019 8:20,2,21.6,449,19.7,435
1/8/2019 8:25,2,15.7,449,17.6,373
1/8/2019 8:30,2,19.9,430,21.4,386
1/8/2019 8:35,2,20.6,430,32.9,572
1/8/2019 8:40,2,20.3,430,17.6,340
1/8/2019 8:45,2,28.6,409,34.1,554
1/8/2019 8:50,2,37.5,409,35.9,524
1/8/2019 8:55,2,39.5,409,46.3,633
1/8/2019 9:00,2,51.4,393,56.2,603
1/8/2019 9:05,2,46.6,393,43,540
1/8/2019 9:10,2,41.2,393,46.3,605
1/8/2019 9:15,2,42.8,390,42.3,612
1/8/2019 9:20,2,30,390,24.1,451
1/8/2019 9:25,2,40.6,390,49.2,571
1/8/2019 9:30,2,44.1,387,44.7,550
1/8/2019 9:35,2,44.6,387,52.2,607
1/8/2019 9:40,2,41.7,387,40,533
1/8/2019 9:45,2,45.4,387,43.4,571
1/8/2019 9:50,2,43.3,387,40,576
1/8/2019 9:55,2,44,387,45,580
1/8/2019 10:00,2,41.1,387,49.9,541
1/8/2019 10:05,2,47.3,387,55.8,570
1/8/2019 10:10,2,64.7,387,69.2,538
1/8/2019 10:15,2,69.2,393,69.5,483
1/8/2019 10:20,2,67.8,393,69.7,499
1/8/2019 10:25,2,69.7,393,71,504
1/8/2019 10:30,2,71.5,399,69.4,518
1/8/2019 10:35,2,67.5,399,70.8,551
1/8/2019 10:40,2,70.7,399,69.2,541
1/8/2019 10:45,2,72,409,69.9,557
1/8/2019 10:50,2,69.8,409,71.1,507
1/8/2019 10:55,2,70,409,71,515
1/8/2019 11:00,2,71.9,418,69.4,465
1/8/2019 11:05,2,67.3,418,70.8,521
1/8/2019 11:10,2,75.7,418,69.8,518
1/8/2019 11:15,2,71.7,421,70.7,516
1/8/2019 11:20,2,71,421,70.2,519
1/8/2019 11:25,2,70.2,421,68,578
1/8/2019 11:30,2,71.3,424,69.7,545
1/8/2019 11:35,2,73,424,69.5,509
1/8/2019 11:40,2,70.8,424,69.8,605
1/8/2019 11:45,2,70.9,427,68.9,592
1/8/2019 11:50,2,73.4,427,71,517
1/8/2019 11:55,2,70.6,427,70.4,479
1/8/2019 12:00,2,70.6,430,69.3,546
1/8/2019 12:05,2,70.6,430,68.9,562
1/8/2019 12:10,2,70,430,71,479
1/8/2019 12:15,2,70.4,433,71,483
1/8/2019 12:20,2,71.9,433,69.3,514
1/8/2019 12:25,2,70.7,433,71.2,512
1/8/2019 12:30,2,69.8,436,68.6,508
1/8/2019 12:35,2,66.7,436,69.2,471
1/8/2019 12:40,2,68.1,436,69.9,501
1/8/2019 12:45,2,70,440,70.1,520
1/8/2019 12:50,2,72.2,440,70,560
1/8/2019 12:55,2,67.6,440,69.4,544
1/8/2019 13:00,2,71.1,443,70.3,485
1/8/2019 13:05,2,71.7,443,69.8,472
1/8/2019 13:10,2,67.8,443,68.8,531
1/8/2019 13:15,2,68.3,452,69.1,533
1/8/2019 13:20,2,68.9,452,70.7,475
1/8/2019 13:25,2,70,452,69.5,554
1/8/2019 13:30,2,70.7,464,69.8,508
1/8/2019 13:35,2,70,464,69.9,519
1/8/2019 13:40,2,69.3,464,68.9,539
1/8/2019 13:45,2,71.9,477,70.5,474
1/8/2019 13:50,2,70.4,477,70.1,480
1/8/2019 13:55,2,71.1,477,70.7,442
1/8/2019 14:00,2,71.3,489,71.3,448
1/8/2019 14:05,2,71.1,489,70.2,499
1/8/2019 14:10,2,65.8,489,70.3,521
1/8/2019 14:15,2,70.1,511,71,533
1/8/2019 14:20,2,69,511,69,535
1/8/2019 14:25,2,67.8,511,70.5,504
1/8/2019 14:30,2,69.8,526,70.1,524
1/8/2019 14:35,2,69.5,526,68,555
1/8/2019 14:40,2,68.3,526,69.2,614
1/8/2019 14:45,2,69.8,545,69.1,684
1/8/2019 14:50,2,70.9,545,68.5,573
1/8/2019 14:55,2,68.8,545,69.6,565
1/8/2019 15:00,2,71,563,70.2,535
1/8/2019 15:05,2,71.7,563,68.4,568
1/8/2019 15:10,2,69.9,563,65.5,622
1/8/2019 15:15,2,64.7,573,68.5,561
1/8/2019 15:20,2,67.9,573,67.6,647
1/8/2019 15:25,2,68.6,573,69.3,611
1/8/2019 15:30,2,70.2,579,67.2,576
1/8/2019 15:35,2,69,579,66.5,622
1/8/2019 15:40,2,68.5,579,66.2,648
1/8/2019 15:45,2,67.8,588,65.5,698
1/8/2019 15:50,2,70.6,588,66,672
1/8/2019 15:55,2,67.1,588,64,655
1/8/2019 16:00,2,67,597,67.7,602
1/8/2019 16:05,2,68.5,597,64.4,613
1/8/2019 16:10,2,65.1,597,66.5,626
1/8/2019 16:15,2,67.6,594,64.2,693
1/8/2019 16:20,2,69.4,594,65.9,705
1/8/2019 16:25,2,68.3,594,64.1,685
1/8/2019 16:30,2,64.9,594,64,636
1/8/2019 16:35,2,64.1,594,65.9,642
1/8/2019 16:40,2,65.6,594,65.5,641
1/8/2019 16:45,2,68.6,591,63.4,650
1/8/2019 16:50,2,65.7,591,63.1,683
1/8/2019 16:55,2,66.6,591,67,593
1/8/2019 17:00,2,66.9,591,67,639
1/8/2019 17:05,2,69.6,591,66.8,639
1/8/2019 17:10,2,67.6,591,65.2,649
1/8/2019 17:15,2,66.1,560,63.2,683
1/8/2019 17:20,2,65.4,560,61.1,669
1/8/2019 17:25,2,59.6,560,61.9,642
1/8/2019 17:30,2,48.5,539,62.3,592
1/8/2019 17:35,2,40.3,539,33.2,509
1/8/2019 17:40,2,22.4,539,18.1,377
1/8/2019 17:45,2,29.4,517,19.6,444
1/8/2019 17:50,2,15.8,517,19.9,422
1/8/2019 17:55,2,15.7,517,22.6,414
1/8/2019 18:00,2,21.5,498,20.9,370
1/8/2019 18:05,2,18.3,498,16.2,335
1/8/2019 18:10,2,16.7,498,21.4,443
1/8/2019 18:15,2,17.7,461,21.4,431
1/8/2019 18:20,2,14.7,461,16.3,387
1/8/2019 18:25,2,14.6,461,24.5,441
1/8/2019 18:30,2,26.1,427,37.8,548
1/8/2019 18:35,2,28,427,36.8,517
1/8/2019 18:40,2,43,427,60.4,485
1/8/2019 18:45,2,56,396,68.4,435
1/8/2019 18:50,2,64.2,396,70.5,342
1/8/2019 18:55,2,70.9,396,67.7,458
1/8/2019 19:00,2,72.9,365,68.4,470
1/8/2019 19:05,2,69.2,365,70.7,418
1/8/2019 19:10,2,73.6,365,70.2,358
1/8/2019 19:15,2,70.4,344,68.7,432
1/8/2019 19:20,2,70.4,344,69.6,353
1/8/2019 19:25,2,70.3,344,70.9,389
1/8/2019 19:30,2,67.6,325,70.8,325
1/8/2019 19:35,2,67.3,325,70.6,385
1/8/2019 19:40,2,76,325,70.1,369
1/8/2019 19:45,2,73.9,307,70.3,341
1/8/2019 19:50,2,73.4,307,70.4,287
1/8/2019 19:55,2,76.1,307,70.9,288
1/8/2019 20:00,2,70.2,288,71.8,275
1/8/2019 20:05,2,63.5,288,72,285
1/8/2019 20:10,2,63.9,288,71.2,329
1/8/2019 20:15,2,72.1,282,72.5,256
1/8/2019 20:20,2,70.8,282,71.3,279
1/8/2019 20:25,2,66.7,282,70.8,277
1/8/2019 20:30,2,74.6,279,70.8,288
1/8/2019 20:35,2,75.8,279,71.8,250
1/8/2019 20:40,2,66.6,279,71.3,261
1/8/2019 20:45,2,70.8,272,71.7,273
1/8/2019 20:50,2,69.8,272,71.8,254
1/8/2019 20:55,2,71.8,272,71.7,257
1/8/2019 21:00,2,72.8,269,70.8,242
1/8/2019 21:05,2,68.7,269,71.6,263
1/8/2019 21:10,2,69,269,71.4,312
1/8/2019 21:15,2,74.6,257,69.9,284
1/8/2019 21:20,2,75.6,257,71.3,225
1/8/2019 21:25,2,71.9,257,72.6,223
1/8/2019 21:30,2,72.2,248,72,217
1/8/2019 21:35,2,68.6,248,71.3,222
1/8/2019 21:40,2,72.1,248,71.3,200
1/8/2019 21:45,2,74.2,235,72.1,181
1/8/2019 21:50,2,72.7,235,72.2,192
1/8/2019 21:55,2,70.9,235,71.6,168
1/8/2019 22:00,2,72.6,226,72.5,149
1/8/2019 22:05,2,73.6,226,71.7,191
1/8/2019 22:10,2,72.2,226,72,196
1/8/2019 22:15,2,70.5,211,72.1,165
1/8/2019 22:20,2,65.3,211,71,153
1/8/2019 22:25,2,56.3,211,72.7,166
1/8/2019 22:30,2,56.3,192,72,133
1/8/2019 22:35,2,56.3,192,72.5,132
1/8/2019 22:40,2,62.6,192,72,120
1/8/2019 22:45,2,71.4,180,71.4,129
1/8/2019 22:50,2,70.2,180,70.8,120
1/8/2019 22:55,2,69.9,180,71.5,111
1/8/2019 23:00,2,75.1,167,71.3,79
1/8/2019 23:05,2,80.1,167,71.5,105
