Time(5 mins),Day of Week,Probe speed ,Probe flow ,Sensor speed ,Sensor flow 
1/7/2019 7:20,1,59.7,893,62.7,544
1/7/2019 7:25,1,59.8,893,62,575
1/7/2019 7:30,1,59.9,857,58.4,617
1/7/2019 7:35,1,63,857,63.3,582
1/7/2019 7:40,1,60.9,857,65.7,614
1/7/2019 7:45,1,64,820,64.3,614
1/7/2019 7:50,1,64.6,820,64.5,557
1/7/2019 7:55,1,64.1,820,66.5,586
1/7/2019 8:00,1,61.3,780,65.4,544
1/7/2019 8:05,1,62.5,780,65.1,587
1/7/2019 8:10,1,62.1,780,67.3,558
1/7/2019 8:15,1,66.2,720,67.4,605
1/7/2019 8:20,1,66.4,720,67.2,571
1/7/2019 8:25,1,65.9,720,67.3,576
1/7/2019 8:30,1,67.6,668,66.1,589
1/7/2019 8:35,1,62.1,668,68,592
1/7/2019 8:40,1,67.3,668,68.9,561
1/7/2019 8:45,1,67.1,612,68.6,540
1/7/2019 8:50,1,64.5,612,68.4,572
1/7/2019 8:55,1,71.5,612,70.7,539
1/7/2019 9:00,1,69.4,560,68.5,566
1/7/2019 9:05,1,68,560,69.9,534
1/7/2019 9:10,1,69.7,560,70.5,542
1/7/2019 9:15,1,71.2,544,72,485
1/7/2019 9:20,1,70,544,71.8,484
1/7/2019 9:25,1,69.2,544,71.8,452
1/7/2019 9:30,1,71,524,71.6,469
1/7/2019 9:35,1,68.8,524,71.9,483
1/7/2019 9:40,1,71.5,524,71.7,483
1/7/2019 9:45,1,69.1,512,73.1,505
1/7/2019 9:50,1,70.8,512,72.3,473
1/7/2019 9:55,1,71.4,512,74.3,415
1/7/2019 10:00,1,72.4,500,73.2,380
1/7/2019 10:05,1,75.8,500,73.6,353
1/7/2019 10:10,1,71.6,500,72.7,401
1/7/2019 10:15,1,71.8,504,74.3,389
1/7/2019 10:20,1,73.4,504,73.2,420
1/7/2019 10:25,1,74.8,504,73.1,402
1/7/2019 10:30,1,70.5,512,74.4,407
1/7/2019 10:35,1,72.4,512,74.1,364
1/7/2019 10:40,1,72.1,512,72.6,385
1/7/2019 10:45,1,71.9,516,73.8,368
1/7/2019 10:50,1,67.9,516,73.7,378
1/7/2019 10:55,1,71.1,516,70.6,396
1/7/2019 11:00,1,69.3,524,68.9,356
1/7/2019 11:05,1,68.3,524,70.5,389
1/7/2019 11:10,1,69,524,71.8,372
1/7/2019 11:15,1,69.3,524,70.8,347
1/7/2019 11:20,1,67.2,524,71.2,312
1/7/2019 11:25,1,67.8,524,72.3,305
1/7/2019 11:30,1,67.4,528,71.1,325
1/7/2019 11:35,1,70,528,70.2,389
1/7/2019 11:40,1,73,528,70.5,403
1/7/2019 11:45,1,64.6,532,65.1,452
1/7/2019 11:50,1,66.5,532,66.3,498
1/7/2019 11:55,1,68.2,532,67.6,468
1/7/2019 12:00,1,65.2,536,68.3,398
1/7/2019 12:05,1,67.4,536,67,360
1/7/2019 12:10,1,65.1,536,67.8,395
1/7/2019 12:15,1,65.9,540,68.7,383
1/7/2019 12:20,1,67.4,540,68.7,369
1/7/2019 12:25,1,67.4,540,67.4,384
1/7/2019 12:30,1,65.5,544,67,387
1/7/2019 12:35,1,63.3,544,65.7,394
1/7/2019 12:40,1,67.1,544,66.4,412
1/7/2019 12:45,1,62.2,548,65.7,357
1/7/2019 12:50,1,65.4,548,67.4,400
1/7/2019 12:55,1,65.5,548,69.4,360
1/7/2019 13:00,1,65.7,552,67.9,368
1/7/2019 13:05,1,66.7,552,68.8,372
1/7/2019 13:10,1,68.7,552,67.9,410
1/7/2019 13:15,1,70.4,560,67.6,387
1/7/2019 13:20,1,67.1,560,66.3,404
1/7/2019 13:25,1,65.5,560,66.8,436
1/7/2019 13:30,1,65.1,568,69.8,374
1/7/2019 13:35,1,70.3,568,69,377
1/7/2019 13:40,1,65.8,568,68.3,404
1/7/2019 13:45,1,62.8,576,67,380
1/7/2019 13:50,1,66,576,68.2,396
1/7/2019 13:55,1,63.9,576,67,411
1/7/2019 14:00,1,64.9,588,67.8,359
1/7/2019 14:05,1,65.8,588,68.1,437
1/7/2019 14:10,1,64.7,588,67.9,422
1/7/2019 14:15,1,67.7,604,67.9,373
1/7/2019 14:20,1,64.4,604,66.4,434
1/7/2019 14:25,1,66.1,604,68.1,375
1/7/2019 14:30,1,67.8,616,67.4,392
1/7/2019 14:35,1,67.2,616,66.8,401
1/7/2019 14:40,1,63.7,616,66.8,446
1/7/2019 14:45,1,67.4,632,68.6,420
1/7/2019 14:50,1,65.9,632,68.5,391
1/7/2019 14:55,1,63.8,632,65.9,425
1/7/2019 15:00,1,62,652,66.3,414
1/7/2019 15:05,1,63.6,652,65.6,403
1/7/2019 15:10,1,69,652,66,459
1/7/2019 15:15,1,61.7,660,68,475
1/7/2019 15:20,1,66.6,660,69.1,484
1/7/2019 15:25,1,69.8,660,70.1,417
1/7/2019 15:30,1,66.7,668,71.1,424
1/7/2019 15:35,1,67.6,668,69.7,488
1/7/2019 15:40,1,64,668,70.6,417
1/7/2019 15:45,1,69.9,676,70.4,479
1/7/2019 15:50,1,66.5,676,70.5,457
1/7/2019 15:55,1,69.6,676,71,456
1/7/2019 16:00,1,63.1,684,72.4,441
1/7/2019 16:05,1,70,684,69.5,460
1/7/2019 16:10,1,68.5,684,70.1,491
1/7/2019 16:15,1,69.1,680,69.2,520
1/7/2019 16:20,1,71.1,680,69.9,506
1/7/2019 16:25,1,70.5,680,69.8,477
1/7/2019 16:30,1,69.5,676,68.6,476
1/7/2019 16:35,1,69.9,676,67.9,411
1/7/2019 16:40,1,67.3,676,67,486
1/7/2019 16:45,1,65.9,676,69.2,561
1/7/2019 16:50,1,66.7,676,70.6,539
1/7/2019 16:55,1,69.3,676,70.2,516
1/7/2019 17:00,1,71.4,672,70.7,523
1/7/2019 17:05,1,72.7,672,70.4,519
1/7/2019 17:10,1,70.9,672,69.5,509
1/7/2019 17:15,1,71.2,636,69.8,534
1/7/2019 17:20,1,71.7,636,68.8,539
1/7/2019 17:25,1,72.7,636,71.3,480
1/7/2019 17:30,1,67.3,600,69.2,501
1/7/2019 17:35,1,66.2,600,68.9,464
1/7/2019 17:40,1,64.2,600,69.5,437
1/7/2019 17:45,1,65.4,568,70.8,430
1/7/2019 17:50,1,66,568,69.4,431
1/7/2019 17:55,1,72.6,568,69.6,429
1/7/2019 18:00,1,69.2,532,70.3,397
1/7/2019 18:05,1,68.2,532,70.9,437
1/7/2019 18:10,1,67.9,532,71.4,360
1/7/2019 18:15,1,67.5,492,70.9,416
1/7/2019 18:20,1,69.3,492,71.2,448
1/7/2019 18:25,1,67.5,492,72.8,377
1/7/2019 18:30,1,72.7,456,72.1,369
1/7/2019 18:35,1,67.4,456,71.1,402
1/7/2019 18:40,1,73.6,456,72.8,385
1/7/2019 18:45,1,70.5,424,71.2,360
1/7/2019 18:50,1,72.9,424,72.1,349
1/7/2019 18:55,1,71.1,424,71.9,302
1/7/2019 19:00,1,67,396,72.2,310
1/7/2019 19:05,1,67.8,396,72.3,299
1/7/2019 19:10,1,68.3,396,72.4,275
1/7/2019 19:15,1,66.6,372,71.9,311
1/7/2019 19:20,1,69.1,372,71.5,289
1/7/2019 19:25,1,68.6,372,72.1,274
1/7/2019 19:30,1,71.1,348,72.5,241
1/7/2019 19:35,1,72.9,348,72.7,268
1/7/2019 19:40,1,65.8,348,73,217
1/7/2019 19:45,1,67.5,328,72.4,246
1/7/2019 19:50,1,72.9,328,73.8,231
1/7/2019 19:55,1,74.3,328,72.6,202
1/7/2019 20:00,1,73.2,308,73.8,215
1/7/2019 20:05,1,70,308,73.3,222
1/7/2019 20:10,1,69.7,308,72.1,198
1/7/2019 20:15,1,71,304,72,214
1/7/2019 20:20,1,68.4,304,72.6,200
1/7/2019 20:25,1,70.3,304,73.2,230
1/7/2019 20:30,1,68.8,296,72.6,190
1/7/2019 20:35,1,67.4,296,73.1,191
1/7/2019 20:40,1,69,296,72.2,206
1/7/2019 20:45,1,68.8,292,72.7,184
1/7/2019 20:50,1,70.6,292,73.3,189
1/7/2019 20:55,1,69.2,292,72.5,202
1/7/2019 21:00,1,67.5,288,73.5,167
1/7/2019 21:05,1,68.5,288,72.5,179
1/7/2019 21:10,1,73,288,72,182
1/7/2019 21:15,1,76.2,276,71.9,186
1/7/2019 21:20,1,65.5,276,72.2,243
1/7/2019 21:25,1,74.9,276,71.9,246
1/7/2019 21:30,1,74.7,260,73.9,150
1/7/2019 21:35,1,74.7,260,72.6,197
1/7/2019 21:40,1,73.5,260,72.7,167
1/7/2019 21:45,1,66.9,248,72.8,163
1/7/2019 21:50,1,69.5,248,72.5,158
1/7/2019 21:55,1,64,248,73.6,152
1/7/2019 22:00,1,72,240,72.8,138
1/7/2019 22:05,1,78.1,240,73.3,155
1/7/2019 22:10,1,75.4,240,73.6,171
1/7/2019 22:15,1,61.7,216,72.3,165
1/7/2019 22:20,1,62.4,216,72.4,162
1/7/2019 22:25,1,71.3,216,71.9,127
1/7/2019 22:30,1,73.3,200,73.1,131
1/7/2019 22:35,1,64.9,200,71.8,102
1/7/2019 22:40,1,62.5,200,73.6,114
1/7/2019 22:45,1,62.5,180,73.5,117
1/7/2019 22:50,1,72.3,180,72.7,96
1/7/2019 22:55,1,64.9,180,72,102
1/7/2019 23:00,1,64.9,168,74.6,64
1/7/2019 23:05,1,68.4,168,72.9,80
1/7/2019 23:10,1,69.8,168,72.3,82
1/7/2019 23:15,1,69.7,140,72.8,97
1/7/2019 23:20,1,68.9,140,71.9,73
1/7/2019 23:25,1,65.4,140,72,57
1/7/2019 23:30,1,65.4,120,72.5,71
1/7/2019 23:35,1,67.5,120,72.9,75
1/7/2019 23:40,1,70.3,120,71.9,70
1/7/2019 23:45,1,70.4,104,71,58
1/7/2019 23:50,1,70.3,104,72.7,52
1/7/2019 23:55,1,70.6,104,73.2,50
1/8/2019 0:00,2,73.9,88,73.2,52
1/8/2019 0:05,2,63.2,88,70.9,54
1/8/2019 0:10,2,60.4,88,70.3,42
1/8/2019 0:15,2,60.9,76,72.7,30
1/8/2019 0:20,2,60.9,76,71.3,55
1/8/2019 0:25,2,61.1,76,71,39
1/8/2019 0:30,2,62.4,68,68.5,43
1/8/2019 0:35,2,68.9,68,71.2,41
1/8/2019 0:40,2,69.6,68,69,35
1/8/2019 0:45,2,69.6,60,71.5,43
1/8/2019 0:50,2,69.6,60,71.1,28
1/8/2019 0:55,2,69.6,60,72.5,43
1/8/2019 1:00,2,69.6,56,73.2,32
1/8/2019 1:05,2,70.3,56,72.6,30
1/8/2019 1:10,2,70.5,56,70.7,31
1/8/2019 1:15,2,70.5,52,70.3,21
1/8/2019 1:20,2,70.5,52,68.6,29
1/8/2019 1:25,2,70.5,52,72.1,23
1/8/2019 1:30,2,70.5,48,70.6,22
1/8/2019 1:35,2,69.8,48,71.4,25
1/8/2019 1:40,2,70.2,48,73.5,23
1/8/2019 1:45,2,71.1,48,70.9,38
1/8/2019 1:50,2,71.1,48,72.2,28
1/8/2019 1:55,2,71.1,48,73.1,14
1/8/2019 2:00,2,71.1,44,71.6,18
1/8/2019 2:05,2,71.1,44,74.7,26
1/8/2019 2:10,2,70.5,44,71.1,26
1/8/2019 2:15,2,69.4,44,67.3,25
1/8/2019 2:20,2,69.3,44,71.2,32
1/8/2019 2:25,2,70.3,44,70.8,37
1/8/2019 2:30,2,74.5,44,71,27
1/8/2019 2:35,2,74.5,44,70.5,16
1/8/2019 2:40,2,72.8,44,73.5,23
1/8/2019 2:45,2,72.3,44,69.1,27
1/8/2019 2:50,2,72.3,44,75.4,28
1/8/2019 2:55,2,71.7,44,70.2,22
1/8/2019 3:00,2,69.2,44,69.4,33
1/8/2019 3:05,2,69.1,44,72.1,24
1/8/2019 3:10,2,69,44,73,31
1/8/2019 3:15,2,69.6,48,68.9,26
1/8/2019 3:20,2,69.9,48,70.8,32
1/8/2019 3:25,2,69.9,48,72.2,33
1/8/2019 3:30,2,69.8,56,71.2,25
1/8/2019 3:35,2,69.8,56,71.9,45
1/8/2019 3:40,2,65.8,56,72.1,42
1/8/2019 3:45,2,66.3,64,72.3,48
1/8/2019 3:50,2,66.8,64,73.5,59
1/8/2019 3:55,2,66.8,64,72.9,52
1/8/2019 4:00,2,66.8,72,72.5,49
1/8/2019 4:05,2,67.8,72,72.7,54
1/8/2019 4:10,2,68.4,72,71.7,44
1/8/2019 4:15,2,67.4,96,72.7,63
1/8/2019 4:20,2,69.9,96,75.5,75
1/8/2019 4:25,2,69.9,96,73.1,66
1/8/2019 4:30,2,69.9,128,72.3,66
1/8/2019 4:35,2,70.6,128,72.1,90
1/8/2019 4:40,2,72.4,128,72.9,117
1/8/2019 4:45,2,72.3,168,74.5,132
1/8/2019 4:50,2,72.3,168,73.9,99
1/8/2019 4:55,2,72.3,168,73.3,91
1/8/2019 5:00,2,72.9,224,73.5,125
1/8/2019 5:05,2,73.1,224,74.1,119
1/8/2019 5:10,2,73.1,224,73.4,160
1/8/2019 5:15,2,71.2,296,73.4,165
1/8/2019 5:20,2,71.7,296,74,193
1/8/2019 5:25,2,69.6,296,73.9,237
1/8/2019 5:30,2,73.3,380,73.3,236
1/8/2019 5:35,2,70.3,380,72.9,273
1/8/2019 5:40,2,67.6,380,73.4,342
1/8/2019 5:45,2,73.5,500,72.8,344
1/8/2019 5:50,2,73.6,500,73.4,380
1/8/2019 5:55,2,73.1,500,73.3,326
1/8/2019 6:00,2,73.5,652,73.7,332
1/8/2019 6:05,2,72.3,652,73.4,299
1/8/2019 6:10,2,69,652,73.2,407
1/8/2019 6:15,2,71.4,708,72.9,419
1/8/2019 6:20,2,68.8,708,71.3,475
1/8/2019 6:25,2,73.1,708,71.5,472
1/8/2019 6:30,2,70.7,776,69.8,519
1/8/2019 6:35,2,67.2,776,70.1,526
1/8/2019 6:40,2,68.8,776,69.4,543
1/8/2019 6:45,2,67.2,853,70.5,516
1/8/2019 6:50,2,72.6,853,69.4,539
1/8/2019 6:55,2,66.6,853,69,571
1/8/2019 7:00,2,67.8,937,69.4,505
1/8/2019 7:05,2,67.9,937,69.5,524
1/8/2019 7:10,2,67.9,937,68.6,515
1/8/2019 7:15,2,66.4,893,67.1,576
1/8/2019 7:20,2,68.5,893,68.5,563
1/8/2019 7:25,2,67.3,893,69.8,526
1/8/2019 7:30,2,68.3,857,69.4,490
1/8/2019 7:35,2,68.5,857,66.6,532
1/8/2019 7:40,2,64.2,857,67.8,582
1/8/2019 7:45,2,64.8,820,65.2,613
1/8/2019 7:50,2,65.3,820,68,634
1/8/2019 7:55,2,65.1,820,66.7,635
1/8/2019 8:00,2,65.9,780,68.4,599
1/8/2019 8:05,2,67.3,780,67.6,599
1/8/2019 8:10,2,63.1,780,69.9,585
1/8/2019 8:15,2,64.3,720,68.1,612
1/8/2019 8:20,2,68.9,720,69.6,561
1/8/2019 8:25,2,68.9,720,68.1,598
1/8/2019 8:30,2,66.9,668,67.9,578
1/8/2019 8:35,2,64.5,668,66.3,615
1/8/2019 8:40,2,64.6,668,61.9,629
1/8/2019 8:45,2,55.1,612,43.3,549
1/8/2019 8:50,2,48.7,612,62.3,579
1/8/2019 8:55,2,49.4,612,50.6,552
1/8/2019 9:00,2,45.5,560,41.8,534
1/8/2019 9:05,2,45.6,560,63.2,560
1/8/2019 9:10,2,57.5,560,61.8,586
1/8/2019 9:15,2,53.4,544,46.5,520
1/8/2019 9:20,2,47.8,544,56.8,516
1/8/2019 9:25,2,52.1,544,65.5,582
1/8/2019 9:30,2,68.2,524,70.8,480
1/8/2019 9:35,2,72.1,524,70.3,517
1/8/2019 9:40,2,68.5,524,70.9,515
1/8/2019 9:45,2,68.1,512,70.3,511
1/8/2019 9:50,2,65.7,512,71.5,508
1/8/2019 9:55,2,69.1,512,70.4,520
1/8/2019 10:00,2,70.4,500,71.2,448
1/8/2019 10:05,2,72.6,500,71.1,487
1/8/2019 10:10,2,69.8,500,70.3,480
1/8/2019 10:15,2,68,504,71.5,455
1/8/2019 10:20,2,71.1,504,73.5,417
1/8/2019 10:25,2,71.7,504,72.9,403
1/8/2019 10:30,2,70.3,512,72.7,463
1/8/2019 10:35,2,72.7,512,73.1,418
1/8/2019 10:40,2,69.3,512,71,444
1/8/2019 10:45,2,70.6,516,73.4,425
1/8/2019 10:50,2,70.3,516,72,473
1/8/2019 10:55,2,71.1,516,72.8,436
1/8/2019 11:00,2,69.2,524,72.9,409
1/8/2019 11:05,2,68.2,524,72.3,404
1/8/2019 11:10,2,72,524,71.9,415
1/8/2019 11:15,2,70,524,72.4,402
1/8/2019 11:20,2,69.3,524,73.2,421
1/8/2019 11:25,2,71.9,524,72.4,421
1/8/2019 11:30,2,70,528,73.4,459
1/8/2019 11:35,2,72.6,528,72.3,461
1/8/2019 11:40,2,72.1,528,71.6,438
1/8/2019 11:45,2,69.8,532,72.9,429
1/8/2019 11:50,2,72,532,71.9,476
1/8/2019 11:55,2,72.1,532,71.9,420
1/8/2019 12:00,2,71.6,536,72.9,407
1/8/2019 12:05,2,71.3,536,72.6,410
1/8/2019 12:10,2,71.6,536,72.6,405
1/8/2019 12:15,2,71.4,540,72.2,402
1/8/2019 12:20,2,70.3,540,71.8,461
1/8/2019 12:25,2,73.6,540,72.5,428
1/8/2019 12:30,2,71.4,544,72,438
1/8/2019 12:35,2,69.3,544,71.6,455
1/8/2019 12:40,2,70.1,544,71.8,475
1/8/2019 12:45,2,74.1,548,72.1,433
1/8/2019 12:50,2,70.3,548,72.8,430
1/8/2019 12:55,2,71.1,548,72.9,458
1/8/2019 13:00,2,71.2,552,71.8,410
1/8/2019 13:05,2,73.6,552,72.8,417
1/8/2019 13:10,2,72.9,552,72.1,435
1/8/2019 13:15,2,69.4,560,71.5,450
1/8/2019 13:20,2,69.4,560,72.4,438
1/8/2019 13:25,2,70.3,560,71,471
1/8/2019 13:30,2,70.3,568,73.5,408
1/8/2019 13:35,2,71.9,568,71.5,485
1/8/2019 13:40,2,69.8,568,72.5,453
1/8/2019 13:45,2,68.9,576,72.3,437
1/8/2019 13:50,2,70.2,576,72.5,458
1/8/2019 13:55,2,69,576,73.4,405
1/8/2019 14:00,2,70.3,588,73.4,408
1/8/2019 14:05,2,73.2,588,70.5,402
1/8/2019 14:10,2,69.5,588,72.3,422
1/8/2019 14:15,2,71.8,604,72.5,424
1/8/2019 14:20,2,68.7,604,71.2,451
1/8/2019 14:25,2,67.5,604,72.2,448
1/8/2019 14:30,2,68.8,616,70,495
1/8/2019 14:35,2,70,616,70.6,486
1/8/2019 14:40,2,70.6,616,70.2,466
1/8/2019 14:45,2,69.5,632,69.4,520
1/8/2019 14:50,2,66.5,632,70.2,513
1/8/2019 14:55,2,71,632,70.3,429
1/8/2019 15:00,2,66.2,652,69.5,459
1/8/2019 15:05,2,69.1,652,69.6,467
1/8/2019 15:10,2,71,652,70.7,466
1/8/2019 15:15,2,66.8,660,70.9,473
1/8/2019 15:20,2,69.4,660,70.4,550
1/8/2019 15:25,2,68.5,660,68.9,501
1/8/2019 15:30,2,67.5,668,69.4,506
1/8/2019 15:35,2,70.7,668,69.9,490
1/8/2019 15:40,2,70.7,668,68.9,504
1/8/2019 15:45,2,68.7,676,69.2,537
1/8/2019 15:50,2,67.9,676,68.3,474
1/8/2019 15:55,2,68.7,676,68.5,527
1/8/2019 16:00,2,69.7,684,70,463
1/8/2019 16:05,2,70.5,684,68,521
1/8/2019 16:10,2,68,684,66.2,546
1/8/2019 16:15,2,67.1,680,65.4,556
1/8/2019 16:20,2,69.5,680,68.6,498
1/8/2019 16:25,2,70.7,680,69.3,476
1/8/2019 16:30,2,71.1,676,69.5,560
1/8/2019 16:35,2,67.4,676,70,585
1/8/2019 16:40,2,74.7,676,69,590
1/8/2019 16:45,2,69.7,676,70.9,583
1/8/2019 16:50,2,69.5,676,69.7,591
1/8/2019 16:55,2,71,676,70.6,495
1/8/2019 17:00,2,72.7,672,71.4,515
1/8/2019 17:05,2,74.4,672,69.9,532
1/8/2019 17:10,2,68.1,672,70.2,555
1/8/2019 17:15,2,71.6,636,70.2,522
1/8/2019 17:20,2,70,636,72.1,471
1/8/2019 17:25,2,75.2,636,70.4,473
1/8/2019 17:30,2,69.4,600,71.1,399
1/8/2019 17:35,2,72,600,71.5,388
1/8/2019 17:40,2,70.2,600,70.3,409
1/8/2019 17:45,2,70.5,568,70.5,405
1/8/2019 17:50,2,67.1,568,70.2,370
1/8/2019 17:55,2,70.9,568,70.6,416
1/8/2019 18:00,2,73.6,532,70.6,439
1/8/2019 18:05,2,66.7,532,70.3,419
1/8/2019 18:10,2,71,532,68.5,467
1/8/2019 18:15,2,72.2,492,70.2,384
1/8/2019 18:20,2,71.9,492,67.7,488
1/8/2019 18:25,2,69.2,492,67.1,472
1/8/2019 18:30,2,66.4,456,68.1,497
1/8/2019 18:35,2,66.6,456,67.4,515
1/8/2019 18:40,2,68.1,456,67.6,476
1/8/2019 18:45,2,68.2,424,69.2,398
1/8/2019 18:50,2,68.5,424,67.7,449
1/8/2019 18:55,2,66.8,424,70.8,390
1/8/2019 19:00,2,72.4,396,71.9,378
1/8/2019 19:05,2,71.4,396,72.6,352
1/8/2019 19:10,2,65.6,396,71.4,355
1/8/2019 19:15,2,76.3,372,73.5,325
1/8/2019 19:20,2,74.8,372,72,343
1/8/2019 19:25,2,71.4,372,72.6,310
1/8/2019 19:30,2,70.7,348,72.2,282
1/8/2019 19:35,2,69,348,72.6,231
1/8/2019 19:40,2,69.7,348,72.1,253
1/8/2019 19:45,2,65.5,328,72.5,292
1/8/2019 19:50,2,77.8,328,72,243
1/8/2019 19:55,2,70.8,328,72.4,234
1/8/2019 20:00,2,63.4,308,73.4,228
1/8/2019 20:05,2,63.4,308,72.7,246
1/8/2019 20:10,2,63.4,308,71.8,261
1/8/2019 20:15,2,65.3,304,72.4,256
1/8/2019 20:20,2,73.1,304,72,269
1/8/2019 20:25,2,75.2,304,72.8,255
1/8/2019 20:30,2,66.6,296,72.2,248
1/8/2019 20:35,2,67.1,296,72.8,240
1/8/2019 20:40,2,69.3,296,73.2,232
1/8/2019 20:45,2,73.9,292,73.1,243
1/8/2019 20:50,2,73.9,292,74.2,202
1/8/2019 20:55,2,71.2,292,72.9,233
1/8/2019 21:00,2,69.5,288,73.4,210
1/8/2019 21:05,2,72.5,288,74.4,231
1/8/2019 21:10,2,70.2,288,74.1,265
1/8/2019 21:15,2,72.4,276,73.3,278
1/8/2019 21:20,2,71.5,276,73.6,222
1/8/2019 21:25,2,70.3,276,73.2,241
1/8/2019 21:30,2,70.8,260,73.9,198
1/8/2019 21:35,2,75,260,75,207
1/8/2019 21:40,2,75,260,73.1,216
1/8/2019 21:45,2,64.1,248,74,193
1/8/2019 21:50,2,74.3,248,73.4,192
1/8/2019 21:55,2,70.2,248,72.9,199
1/8/2019 22:00,2,66.3,240,73.1,172
1/8/2019 22:05,2,72.3,240,73.8,171
1/8/2019 22:10,2,76,240,73.9,184
1/8/2019 22:15,2,75,216,73.6,178
1/8/2019 22:20,2,64.7,216,73.3,155
1/8/2019 22:25,2,63.8,216,73.5,157
1/8/2019 22:30,2,66.6,200,73.1,137
1/8/2019 22:35,2,66.6,200,73.1,138
1/8/2019 22:40,2,66.6,200,74.8,120
1/8/2019 22:45,2,67.5,180,73.5,112
1/8/2019 22:50,2,72.2,180,74.6,129
1/8/2019 22:55,2,70.6,180,74,86
