Time(5 mins),Day of Week,Probe speed ,Probe flow ,Sensor speed ,Sensor flow 
1/7/2019 3:40,1,58.3,38,57.3,20
1/7/2019 3:45,1,58,41,66.6,12
1/7/2019 3:50,1,42.9,41,56.7,79
1/7/2019 3:55,1,35.5,41,63.1,75
1/7/2019 4:00,1,36.7,44,66.5,38
1/7/2019 4:05,1,44.4,44,66.5,43
1/7/2019 4:10,1,53.2,44,65.5,66
1/7/2019 4:15,1,67.3,55,66.8,63
1/7/2019 4:20,1,65.3,55,66.8,98
1/7/2019 4:25,1,59.2,55,66.2,74
1/7/2019 4:30,1,59.2,72,68.3,70
1/7/2019 4:35,1,59.1,72,66.7,78
1/7/2019 4:40,1,58.6,72,67.1,111
1/7/2019 4:45,1,62.3,96,67.6,102
1/7/2019 4:50,1,63.9,96,68,116
1/7/2019 4:55,1,65.1,96,69.2,114
1/7/2019 5:00,1,67,123,68.8,115
1/7/2019 5:05,1,65.3,123,71.2,131
1/7/2019 5:10,1,65,123,68.4,118
1/7/2019 5:15,1,64.6,160,68.2,222
1/7/2019 5:20,1,67.3,160,68,201
1/7/2019 5:25,1,68.4,160,68.7,231
1/7/2019 5:30,1,68.6,215,68,235
1/7/2019 5:35,1,65.1,215,67.7,282
1/7/2019 5:40,1,66.9,215,67.8,297
1/7/2019 5:45,1,70.2,283,68,334
1/7/2019 5:50,1,65.9,283,67.3,323
1/7/2019 5:55,1,66.7,283,67.1,358
1/7/2019 6:00,1,65.9,375,66.9,359
1/7/2019 6:05,1,68.6,375,66.2,356
1/7/2019 6:10,1,64.1,375,65.2,377
1/7/2019 6:15,1,64.3,419,64.4,471
1/7/2019 6:20,1,61.1,419,63.8,447
1/7/2019 6:25,1,53.5,419,53.5,573
1/7/2019 6:30,1,52.6,460,54.2,582
1/7/2019 6:35,1,54.2,460,51.5,606
1/7/2019 6:40,1,47.1,460,45.1,574
1/7/2019 6:45,1,42.9,505,39.1,571
1/7/2019 6:50,1,44.3,505,44,604
1/7/2019 6:55,1,43.4,505,31,531
1/7/2019 7:00,1,39.2,559,39.4,581
1/7/2019 7:05,1,39.7,559,39.3,559
1/7/2019 7:10,1,40.9,559,42.2,519
1/7/2019 7:15,1,34.7,549,39.7,577
1/7/2019 7:20,1,35.4,549,39.8,566
1/7/2019 7:25,1,39.4,549,39.7,607
1/7/2019 7:30,1,39,539,46.1,574
1/7/2019 7:35,1,38.3,539,45.9,598
1/7/2019 7:40,1,42.8,539,34.6,548
1/7/2019 7:45,1,38,528,32.8,538
1/7/2019 7:50,1,33.7,528,38.4,561
1/7/2019 7:55,1,34.4,528,33,544
1/7/2019 8:00,1,35.7,518,36.2,578
1/7/2019 8:05,1,37.1,518,41.9,580
1/7/2019 8:10,1,37.8,518,30.4,485
1/7/2019 8:15,1,32.8,494,45.6,615
1/7/2019 8:20,1,37.6,494,45.5,621
1/7/2019 8:25,1,46.7,494,35.9,575
1/7/2019 8:30,1,46.5,474,50,576
1/7/2019 8:35,1,49.7,474,55.7,611
1/7/2019 8:40,1,54.6,474,51.6,607
1/7/2019 8:45,1,45.5,450,46.8,601
1/7/2019 8:50,1,51.3,450,32.4,516
1/7/2019 8:55,1,44.6,450,45.3,557
1/7/2019 9:00,1,47.5,433,50.7,553
1/7/2019 9:05,1,53.6,433,54.3,597
1/7/2019 9:10,1,64.2,433,66.3,570
1/7/2019 9:15,1,67.7,430,66.7,520
1/7/2019 9:20,1,68.7,430,68.7,538
1/7/2019 9:25,1,64.5,430,67.3,546
1/7/2019 9:30,1,62.9,426,68.9,539
1/7/2019 9:35,1,66.5,426,68.7,581
1/7/2019 9:40,1,64.1,426,68.2,564
1/7/2019 9:45,1,68.6,426,71,507
1/7/2019 9:50,1,70.8,426,73,497
1/7/2019 9:55,1,68.8,426,73.2,416
1/7/2019 10:00,1,68.8,426,73.8,413
1/7/2019 10:05,1,69,426,72.9,400
1/7/2019 10:10,1,68.2,426,73.2,408
1/7/2019 10:15,1,70.3,433,72.3,470
1/7/2019 10:20,1,70.2,433,73.4,417
1/7/2019 10:25,1,69.2,433,72.1,445
1/7/2019 10:30,1,68.5,440,73.4,426
1/7/2019 10:35,1,72.2,440,74.4,424
1/7/2019 10:40,1,70.1,440,73.6,422
1/7/2019 10:45,1,69.6,450,74.2,428
1/7/2019 10:50,1,69,450,72.3,458
1/7/2019 10:55,1,70.5,450,74.6,421
1/7/2019 11:00,1,71.9,460,73.3,385
1/7/2019 11:05,1,69.1,460,75.1,385
1/7/2019 11:10,1,70.1,460,73.8,410
1/7/2019 11:15,1,71,464,73.8,405
1/7/2019 11:20,1,67.8,464,75.2,305
1/7/2019 11:25,1,68,464,73.7,301
1/7/2019 11:30,1,70.4,467,73.3,328
1/7/2019 11:35,1,71.4,467,73.7,466
1/7/2019 11:40,1,68.3,467,68.1,566
1/7/2019 11:45,1,68.5,471,68.3,615
1/7/2019 11:50,1,66.8,471,70.5,557
1/7/2019 11:55,1,67.2,471,72.9,416
1/7/2019 12:00,1,71,474,72.9,423
1/7/2019 12:05,1,67.3,474,73,421
1/7/2019 12:10,1,70.1,474,72.9,449
1/7/2019 12:15,1,69.1,477,73.8,443
1/7/2019 12:20,1,70.8,477,71.3,423
1/7/2019 12:25,1,68.2,477,71.1,449
1/7/2019 12:30,1,68.5,481,69,468
1/7/2019 12:35,1,66,481,67.2,420
1/7/2019 12:40,1,67.4,481,65.3,426
1/7/2019 12:45,1,63.1,484,66.9,443
1/7/2019 12:50,1,62.8,484,69,417
1/7/2019 12:55,1,66.3,484,68.9,415
1/7/2019 13:00,1,63.4,488,70.3,383
1/7/2019 13:05,1,66.6,488,70.5,440
1/7/2019 13:10,1,67.7,488,67.9,445
1/7/2019 13:15,1,67.7,498,69.6,417
1/7/2019 13:20,1,65.8,498,70.9,437
1/7/2019 13:25,1,66.4,498,69.7,429
1/7/2019 13:30,1,66.5,511,70.5,398
1/7/2019 13:35,1,66.2,511,67.8,436
1/7/2019 13:40,1,58,511,66.2,409
1/7/2019 13:45,1,63.4,525,66.4,450
1/7/2019 13:50,1,64.9,525,67.3,443
1/7/2019 13:55,1,64,525,67.2,400
1/7/2019 14:00,1,61.6,539,60.6,476
1/7/2019 14:05,1,56.5,539,65.7,441
1/7/2019 14:10,1,67,539,66.2,453
1/7/2019 14:15,1,65.3,563,68.2,445
1/7/2019 14:20,1,61.8,563,68.3,427
1/7/2019 14:25,1,66,563,67.3,441
1/7/2019 14:30,1,67.2,580,68.3,423
1/7/2019 14:35,1,65,580,69.8,433
1/7/2019 14:40,1,69,580,68.6,466
1/7/2019 14:45,1,62.7,600,64.4,511
1/7/2019 14:50,1,59.5,600,66.9,459
1/7/2019 14:55,1,66.7,600,68.1,436
1/7/2019 15:00,1,65.4,620,68.9,466
1/7/2019 15:05,1,65.7,620,67.5,477
1/7/2019 15:10,1,61.6,620,67.1,528
1/7/2019 15:15,1,66.4,631,68.7,540
1/7/2019 15:20,1,67.2,631,68.6,477
1/7/2019 15:25,1,67.3,631,71,465
1/7/2019 15:30,1,69.5,638,69.3,518
1/7/2019 15:35,1,64.6,638,70.4,474
1/7/2019 15:40,1,64.4,638,66,538
1/7/2019 15:45,1,65.7,648,67.8,547
1/7/2019 15:50,1,67.7,648,67.4,527
1/7/2019 15:55,1,64.9,648,66.8,555
1/7/2019 16:00,1,62.8,658,65.7,556
1/7/2019 16:05,1,70,658,69.7,506
1/7/2019 16:10,1,67.1,658,68.1,568
1/7/2019 16:15,1,66,655,67.7,559
1/7/2019 16:20,1,62.3,655,60,581
1/7/2019 16:25,1,62.8,655,53.1,512
1/7/2019 16:30,1,62,655,65.9,526
1/7/2019 16:35,1,65.3,655,66.7,570
1/7/2019 16:40,1,64.3,655,67.2,576
1/7/2019 16:45,1,65.2,651,63.7,599
1/7/2019 16:50,1,57.6,651,62.2,573
1/7/2019 16:55,1,65.5,651,66.7,606
1/7/2019 17:00,1,69.2,651,67.3,506
1/7/2019 17:05,1,64.4,651,67.4,530
1/7/2019 17:10,1,66.2,651,67.7,567
1/7/2019 17:15,1,66.5,617,68.1,594
1/7/2019 17:20,1,63.1,617,68.2,576
1/7/2019 17:25,1,62.9,617,65.3,573
1/7/2019 17:30,1,62.1,593,63.5,573
1/7/2019 17:35,1,59.8,593,66,487
1/7/2019 17:40,1,63.6,593,65.8,498
1/7/2019 17:45,1,62.4,569,63.6,502
1/7/2019 17:50,1,63.6,569,63.1,520
1/7/2019 17:55,1,66.4,569,64.3,477
1/7/2019 18:00,1,68.4,549,65.7,457
1/7/2019 18:05,1,66.7,549,66.1,421
1/7/2019 18:10,1,65.1,549,65.1,495
1/7/2019 18:15,1,65.9,508,68.2,484
1/7/2019 18:20,1,66,508,68,444
1/7/2019 18:25,1,69.5,508,67.9,450
1/7/2019 18:30,1,66.9,471,68.5,449
1/7/2019 18:35,1,68.6,471,69.3,453
1/7/2019 18:40,1,70.1,471,67.9,442
1/7/2019 18:45,1,75.5,436,70.7,385
1/7/2019 18:50,1,67,436,71.9,316
1/7/2019 18:55,1,67.4,436,71.2,360
1/7/2019 19:00,1,67.2,402,70.9,322
1/7/2019 19:05,1,68.1,402,71.6,325
1/7/2019 19:10,1,68.4,402,71.9,341
1/7/2019 19:15,1,69.9,378,71.2,319
1/7/2019 19:20,1,69.9,378,72.4,290
1/7/2019 19:25,1,70.1,378,72.4,269
1/7/2019 19:30,1,70,358,72.6,302
1/7/2019 19:35,1,65.6,358,72.2,253
1/7/2019 19:40,1,69.4,358,73,234
1/7/2019 19:45,1,72.9,338,72.9,273
1/7/2019 19:50,1,71.2,338,72.9,213
1/7/2019 19:55,1,68.1,338,73.2,241
1/7/2019 20:00,1,66.5,317,73.4,216
1/7/2019 20:05,1,68,317,72,235
1/7/2019 20:10,1,65.6,317,71.3,268
1/7/2019 20:15,1,62.7,310,74.3,251
1/7/2019 20:20,1,68.7,310,74,256
1/7/2019 20:25,1,69.1,310,73,219
1/7/2019 20:30,1,63.8,307,73.2,197
1/7/2019 20:35,1,72.8,307,72.7,200
1/7/2019 20:40,1,73.9,307,72.2,219
1/7/2019 20:45,1,73.9,300,73.4,218
1/7/2019 20:50,1,69.2,300,73.3,201
1/7/2019 20:55,1,68.9,300,72.4,178
1/7/2019 21:00,1,69.7,297,72.4,160
1/7/2019 21:05,1,73.5,297,73.9,208
1/7/2019 21:10,1,73,297,73.2,191
1/7/2019 21:15,1,79.5,283,72.7,201
1/7/2019 21:20,1,74.1,283,72.1,202
1/7/2019 21:25,1,70.4,283,72.9,195
1/7/2019 21:30,1,70.4,273,74.4,159
1/7/2019 21:35,1,72.5,273,72.4,153
1/7/2019 21:40,1,72.5,273,74.1,181
1/7/2019 21:45,1,69.7,259,72.7,160
1/7/2019 21:50,1,65,259,74.4,176
1/7/2019 21:55,1,69.4,259,74,153
1/7/2019 22:00,1,74.6,249,72.5,159
1/7/2019 22:05,1,59.8,249,73.1,179
1/7/2019 22:10,1,63.5,249,72.7,179
1/7/2019 22:15,1,67.4,232,73.6,168
1/7/2019 22:20,1,76.8,232,73.4,173
1/7/2019 22:25,1,78.7,232,73.2,156
1/7/2019 22:30,1,59.6,211,73.6,119
1/7/2019 22:35,1,59.6,211,74.3,139
1/7/2019 22:40,1,59.6,211,73.8,114
1/7/2019 22:45,1,59.8,198,74.7,108
1/7/2019 22:50,1,63.5,198,74.1,89
1/7/2019 22:55,1,64,198,74.5,85
1/7/2019 23:00,1,67.9,184,73,87
1/7/2019 23:05,1,66.8,184,72.4,91
1/7/2019 23:10,1,67,184,73.9,99
1/7/2019 23:15,1,65.2,154,73.6,90
1/7/2019 23:20,1,63.1,154,71.5,79
1/7/2019 23:25,1,63.1,154,72.8,74
1/7/2019 23:30,1,67.6,130,74.7,81
1/7/2019 23:35,1,71.3,130,73.1,66
1/7/2019 23:40,1,74,130,73.4,67
1/7/2019 23:45,1,71.6,109,74.2,53
1/7/2019 23:50,1,69.7,109,74.9,69
1/7/2019 23:55,1,69.3,109,75.6,57
1/8/2019 0:00,2,59.4,92,74.1,63
1/8/2019 0:05,2,65.3,92,72.7,46
1/8/2019 0:10,2,65.3,92,73.5,52
1/8/2019 0:15,2,64.3,82,71.1,45
1/8/2019 0:20,2,64.3,82,74,43
1/8/2019 0:25,2,65.2,82,73.8,41
1/8/2019 0:30,2,70.2,72,70.2,40
1/8/2019 0:35,2,70.1,72,69.6,45
1/8/2019 0:40,2,70.1,72,73.1,56
1/8/2019 0:45,2,70,62,74,25
1/8/2019 0:50,2,70,62,73,36
1/8/2019 0:55,2,70,62,72.5,33
1/8/2019 1:00,2,69.6,55,73.2,28
1/8/2019 1:05,2,69.6,55,71,39
1/8/2019 1:10,2,69.6,55,72.1,20
1/8/2019 1:15,2,69.6,51,75.4,24
1/8/2019 1:20,2,69.6,51,73.7,35
1/8/2019 1:25,2,69.6,51,71.9,24
1/8/2019 1:30,2,69.6,48,71,17
1/8/2019 1:35,2,70.5,48,72.9,28
1/8/2019 1:40,2,72,48,72.2,28
1/8/2019 1:45,2,71.7,44,70.9,30
1/8/2019 1:50,2,74.6,44,71.3,25
1/8/2019 1:55,2,74.6,44,71.6,29
1/8/2019 2:00,2,69.9,41,70.9,42
1/8/2019 2:05,2,65.3,41,72.9,38
1/8/2019 2:10,2,65.3,41,70.4,34
1/8/2019 2:15,2,65.9,38,71.6,37
1/8/2019 2:20,2,66.7,38,73.2,38
1/8/2019 2:25,2,66.7,38,74.7,34
1/8/2019 2:30,2,68.6,34,72,10
1/8/2019 2:35,2,72,34,74.1,23
1/8/2019 2:40,2,78.4,34,67.7,27
1/8/2019 2:45,2,77.7,34,74.7,46
1/8/2019 2:50,2,77.5,34,72.3,26
1/8/2019 2:55,2,77.5,34,71.2,22
1/8/2019 3:00,2,77.4,31,72.8,26
1/8/2019 3:05,2,74.8,31,76.9,31
1/8/2019 3:10,2,69.1,31,72.4,25
1/8/2019 3:15,2,68.3,34,73,31
1/8/2019 3:20,2,68.3,34,71.4,35
1/8/2019 3:25,2,68.3,34,73.5,35
1/8/2019 3:30,2,65.8,38,73.6,44
1/8/2019 3:35,2,72.2,38,73,45
1/8/2019 3:40,2,73.9,38,72.9,46
1/8/2019 3:45,2,68,41,73.8,54
1/8/2019 3:50,2,67.2,41,73.9,49
1/8/2019 3:55,2,67.2,41,72.9,53
1/8/2019 4:00,2,68.3,44,75.9,43
1/8/2019 4:05,2,70.8,44,73.5,41
1/8/2019 4:10,2,69.8,44,72.2,67
1/8/2019 4:15,2,71.6,55,74.2,64
1/8/2019 4:20,2,70.8,55,73.7,77
1/8/2019 4:25,2,69.5,55,75,67
1/8/2019 4:30,2,71.7,72,72.7,79
1/8/2019 4:35,2,71.8,72,74,100
1/8/2019 4:40,2,71.8,72,75.3,122
1/8/2019 4:45,2,71.8,96,75,111
1/8/2019 4:50,2,71.8,96,73.5,95
1/8/2019 4:55,2,71.8,96,74.7,113
1/8/2019 5:00,2,70.8,123,75.4,146
1/8/2019 5:05,2,74,123,75.2,168
1/8/2019 5:10,2,72.2,123,74.2,174
1/8/2019 5:15,2,70.7,160,73.8,204
1/8/2019 5:20,2,68.7,160,74.6,239
1/8/2019 5:25,2,73.2,160,75,237
1/8/2019 5:30,2,70.8,215,74.6,265
1/8/2019 5:35,2,70.1,215,74.7,300
1/8/2019 5:40,2,75.3,215,74.2,346
1/8/2019 5:45,2,71.7,283,74.7,394
1/8/2019 5:50,2,69.2,283,74.5,361
1/8/2019 5:55,2,73.3,283,75.2,347
1/8/2019 6:00,2,71.4,375,74.1,357
1/8/2019 6:05,2,71,375,73.2,422
1/8/2019 6:10,2,72,375,73.1,458
1/8/2019 6:15,2,69.7,419,69.9,560
1/8/2019 6:20,2,68.3,419,69.8,552
1/8/2019 6:25,2,68.9,419,68.1,615
1/8/2019 6:30,2,65.3,460,67,680
1/8/2019 6:35,2,64.1,460,40.6,560
1/8/2019 6:40,2,32.8,460,22.4,445
1/8/2019 6:45,2,26.8,505,25.7,476
1/8/2019 6:50,2,26.6,505,29.9,508
1/8/2019 6:55,2,31,505,36.5,585
1/8/2019 7:00,2,34.6,559,36.9,539
1/8/2019 7:05,2,26.1,559,36.7,573
1/8/2019 7:10,2,33.1,559,38.5,589
1/8/2019 7:15,2,37.2,549,31.5,521
1/8/2019 7:20,2,28.3,549,18.2,395
1/8/2019 7:25,2,14.6,549,18.6,409
1/8/2019 7:30,2,11.2,539,16.9,372
1/8/2019 7:35,2,9.8,539,24.6,534
1/8/2019 7:40,2,15.4,539,25.4,491
1/8/2019 7:45,2,24,528,29.8,523
1/8/2019 7:50,2,30.8,528,25.1,496
1/8/2019 7:55,2,25.9,528,29.5,540
1/8/2019 8:00,2,25.2,518,27.7,517
1/8/2019 8:05,2,25,518,28.8,521
1/8/2019 8:10,2,23.8,518,27.5,517
1/8/2019 8:15,2,32.6,494,25.8,486
1/8/2019 8:20,2,25.5,494,23.7,457
1/8/2019 8:25,2,25.4,494,33.3,512
1/8/2019 8:30,2,28.6,474,48.1,619
1/8/2019 8:35,2,34.4,474,43,566
1/8/2019 8:40,2,37.9,474,38,532
1/8/2019 8:45,2,42.4,450,61.3,624
1/8/2019 8:50,2,46.7,450,41.5,587
1/8/2019 8:55,2,44.8,450,39.1,540
1/8/2019 9:00,2,40.9,433,59.1,600
1/8/2019 9:05,2,39.8,433,27.3,447
1/8/2019 9:10,2,36.4,433,45.4,552
1/8/2019 9:15,2,38.8,430,46.4,572
1/8/2019 9:20,2,40.1,430,34.1,519
1/8/2019 9:25,2,42.4,430,41.3,546
1/8/2019 9:30,2,45.2,426,40,525
1/8/2019 9:35,2,41.3,426,54,575
1/8/2019 9:40,2,44.3,426,48.3,570
1/8/2019 9:45,2,46.2,426,34.7,527
1/8/2019 9:50,2,44.9,426,48.7,568
1/8/2019 9:55,2,49.4,426,54.1,550
1/8/2019 10:00,2,48.7,426,55,567
1/8/2019 10:05,2,61.9,426,66.8,545
1/8/2019 10:10,2,64.9,426,69.3,485
1/8/2019 10:15,2,69.2,433,70.6,492
1/8/2019 10:20,2,66.6,433,72.3,438
1/8/2019 10:25,2,68.2,433,72.6,471
1/8/2019 10:30,2,71.2,440,73.3,458
1/8/2019 10:35,2,65.1,440,71.7,505
1/8/2019 10:40,2,69.2,440,72.5,468
1/8/2019 10:45,2,73.3,450,71.9,491
1/8/2019 10:50,2,69.3,450,73.3,476
1/8/2019 10:55,2,67.5,450,73.1,453
1/8/2019 11:00,2,71.1,460,73.4,397
1/8/2019 11:05,2,70,460,72.1,442
1/8/2019 11:10,2,76.2,460,72.7,471
1/8/2019 11:15,2,70.1,464,72.8,473
1/8/2019 11:20,2,69.3,464,73.7,459
1/8/2019 11:25,2,69.9,464,72,492
1/8/2019 11:30,2,70.6,467,72.2,491
1/8/2019 11:35,2,72.6,467,73,472
1/8/2019 11:40,2,68.2,467,72.9,512
1/8/2019 11:45,2,71,471,71.6,514
1/8/2019 11:50,2,73.7,471,71.4,473
1/8/2019 11:55,2,70.7,471,72.8,449
1/8/2019 12:00,2,71.5,474,69.7,479
1/8/2019 12:05,2,69.3,474,72.8,478
1/8/2019 12:10,2,70.6,474,72.9,489
1/8/2019 12:15,2,69.7,477,73,494
1/8/2019 12:20,2,73.4,477,73.3,461
1/8/2019 12:25,2,71.9,477,73.2,472
1/8/2019 12:30,2,70.3,481,73.7,464
1/8/2019 12:35,2,68.4,481,71.8,477
1/8/2019 12:40,2,68.1,481,72,460
1/8/2019 12:45,2,69,484,74.1,417
1/8/2019 12:50,2,71.6,484,71.8,518
1/8/2019 12:55,2,69.8,484,71.7,435
1/8/2019 13:00,2,70.8,488,72.8,426
1/8/2019 13:05,2,72.9,488,72.3,435
1/8/2019 13:10,2,68.6,488,71.7,487
1/8/2019 13:15,2,67.5,498,73,485
1/8/2019 13:20,2,67.3,498,71.8,528
1/8/2019 13:25,2,69.4,498,72.2,453
1/8/2019 13:30,2,70.7,511,72,515
1/8/2019 13:35,2,68.5,511,72.8,445
1/8/2019 13:40,2,67.1,511,72.1,466
1/8/2019 13:45,2,71,525,72.7,517
1/8/2019 13:50,2,70,525,73.1,450
1/8/2019 13:55,2,69.9,525,72.9,410
1/8/2019 14:00,2,68.2,539,72.3,399
1/8/2019 14:05,2,69.8,539,72.2,420
1/8/2019 14:10,2,66.2,539,71.7,505
1/8/2019 14:15,2,67.4,563,72.9,469
1/8/2019 14:20,2,68.7,563,72.6,495
1/8/2019 14:25,2,65.6,563,70.2,503
1/8/2019 14:30,2,68.7,580,72.6,527
1/8/2019 14:35,2,68.7,580,72.2,506
1/8/2019 14:40,2,67.5,580,71,513
1/8/2019 14:45,2,67.4,600,71.2,478
1/8/2019 14:50,2,69.2,600,70.7,542
1/8/2019 14:55,2,66.4,600,71.2,532
1/8/2019 15:00,2,68.2,620,72.2,494
1/8/2019 15:05,2,70.6,620,72,516
1/8/2019 15:10,2,67.5,620,70.9,543
1/8/2019 15:15,2,62.9,631,69.9,575
1/8/2019 15:20,2,67.7,631,70,594
1/8/2019 15:25,2,67.3,631,70.2,583
1/8/2019 15:30,2,67.6,638,70.4,540
1/8/2019 15:35,2,69.1,638,68.9,534
1/8/2019 15:40,2,69.3,638,69.8,588
1/8/2019 15:45,2,67,648,66.7,609
1/8/2019 15:50,2,68.7,648,49.8,568
1/8/2019 15:55,2,60,648,62.9,547
1/8/2019 16:00,2,64.8,658,69.7,549
1/8/2019 16:05,2,66.3,658,68,584
1/8/2019 16:10,2,65.9,658,69.6,589
1/8/2019 16:15,2,67.5,655,67,621
1/8/2019 16:20,2,67.8,655,66.9,595
1/8/2019 16:25,2,67.9,655,67.9,636
1/8/2019 16:30,2,67,655,68.4,621
1/8/2019 16:35,2,60.3,655,66.2,572
1/8/2019 16:40,2,65,655,69.5,617
1/8/2019 16:45,2,63.4,651,68.5,567
1/8/2019 16:50,2,70.1,651,65.7,594
1/8/2019 16:55,2,68,651,66.1,600
1/8/2019 17:00,2,66.6,651,67.7,585
1/8/2019 17:05,2,69.7,651,69.1,599
1/8/2019 17:10,2,69.2,651,69.6,566
1/8/2019 17:15,2,62.5,617,48.2,567
1/8/2019 17:20,2,43.6,617,31.3,457
1/8/2019 17:25,2,25.8,617,24.6,450
1/8/2019 17:30,2,17.2,593,20.6,423
1/8/2019 17:35,2,16,593,20.2,409
1/8/2019 17:40,2,15.3,593,15.8,397
1/8/2019 17:45,2,22.4,569,14.9,397
1/8/2019 17:50,2,25,569,15.2,389
1/8/2019 17:55,2,15.7,569,21,407
1/8/2019 18:00,2,18.6,549,22.2,414
1/8/2019 18:05,2,16.5,549,19,421
1/8/2019 18:10,2,29.8,549,21.6,437
1/8/2019 18:15,2,26.9,508,22.7,466
1/8/2019 18:20,2,26.2,508,24.6,503
1/8/2019 18:25,2,21.4,508,30.1,505
1/8/2019 18:30,2,29.7,471,31.2,493
1/8/2019 18:35,2,33.2,471,34.3,556
1/8/2019 18:40,2,32.8,471,33.3,515
1/8/2019 18:45,2,43.8,436,34.8,549
1/8/2019 18:50,2,53.3,436,65.2,431
1/8/2019 18:55,2,69.4,436,71.1,355
1/8/2019 19:00,2,71.6,402,71.8,349
1/8/2019 19:05,2,70.5,402,72.4,368
1/8/2019 19:10,2,72.9,402,69.8,376
1/8/2019 19:15,2,70.9,378,67.7,404
1/8/2019 19:20,2,65.8,378,68.3,412
1/8/2019 19:25,2,68.9,378,68,288
1/8/2019 19:30,2,68.3,358,67.7,323
1/8/2019 19:35,2,67.7,358,70.7,266
1/8/2019 19:40,2,75.3,358,73,320
1/8/2019 19:45,2,73.6,338,72.1,296
1/8/2019 19:50,2,69.6,338,72.5,254
1/8/2019 19:55,2,67.8,338,73.4,277
1/8/2019 20:00,2,70,317,73.3,260
1/8/2019 20:05,2,66.5,317,72.9,242
1/8/2019 20:10,2,64.3,317,72.9,292
1/8/2019 20:15,2,69.9,310,73,317
1/8/2019 20:20,2,73.8,310,74,253
1/8/2019 20:25,2,66.6,310,72.5,255
1/8/2019 20:30,2,72.6,307,73.9,213
1/8/2019 20:35,2,74.2,307,72.2,296
1/8/2019 20:40,2,68.8,307,73.9,281
1/8/2019 20:45,2,68.8,300,75.6,248
1/8/2019 20:50,2,71.1,300,74.1,242
1/8/2019 20:55,2,72.5,300,73.3,227
1/8/2019 21:00,2,72.9,297,73.8,270
1/8/2019 21:05,2,70.1,297,73,291
1/8/2019 21:10,2,66.6,297,73.7,264
1/8/2019 21:15,2,69.7,283,73.7,228
1/8/2019 21:20,2,77,283,71.7,221
1/8/2019 21:25,2,72.8,283,72.5,218
1/8/2019 21:30,2,72.8,273,73.8,220
1/8/2019 21:35,2,69.8,273,73,205
1/8/2019 21:40,2,67.8,273,72.2,219
1/8/2019 21:45,2,71.1,259,72.5,200
1/8/2019 21:50,2,72.4,259,73.9,194
1/8/2019 21:55,2,70.2,259,73,188
1/8/2019 22:00,2,72.9,249,73.5,176
1/8/2019 22:05,2,73.1,249,73.9,193
1/8/2019 22:10,2,75.3,249,74.4,162
1/8/2019 22:15,2,69.6,232,74.4,166
1/8/2019 22:20,2,66.4,232,73.9,169
1/8/2019 22:25,2,58.4,232,73.7,135
1/8/2019 22:30,2,67,211,74.2,156
1/8/2019 22:35,2,73,211,75.2,128
1/8/2019 22:40,2,72.5,211,74.1,161
1/8/2019 22:45,2,71.8,198,74.2,119
1/8/2019 22:50,2,70.4,198,76.6,113
1/8/2019 22:55,2,70,198,74.1,135
1/8/2019 23:00,2,72.6,184,74.9,84
1/8/2019 23:05,2,80,184,72.9,100
1/8/2019 23:10,2,80.1,184,73.8,109
